,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,trending,maven_id,maven_url,snap_id,dnf_id,yay_id
242,SpeechRecognition,Uberi/speech_recognition,audio,,https://github.com/Uberi/speech_recognition,https://github.com/Uberi/speech_recognition,BSD-3-Clause,2014-04-23 04:53:54.000,2023-03-23 05:01:54.000000,2023-03-13 12:21:37,454.0,38.0,2129.0,283.0,125.0,250.0,300.0,6932.0,"Speech recognition module for Python, supporting several engines and APIs, online and offline.",49.0,30,True,2023-03-14 12:04:32,3.10.0,25.0,SpeechRecognition,conda-forge/speechrecognition,,,,,,https://pypi.org/project/SpeechRecognition,442590.0,444606.0,https://anaconda.org/conda-forge/speechrecognition,2023-03-14 13:52:07.394,159295.0,,,,,2.0,,,,,,,,,,,,,,,
243,Hyperopt,hyperopt/hyperopt,hyperopt,,https://github.com/hyperopt/hyperopt,https://github.com/hyperopt/hyperopt,,2011-09-06 22:24:59.000,2023-03-17 06:34:24.000000,2021-11-29 10:21:36,1194.0,,881.0,129.0,262.0,375.0,243.0,6637.0,Distributed Asynchronous Hyperparameter Optimization in Python.,93.0,30,False,,,7.0,hyperopt,conda-forge/hyperopt,,,,9475.0,9475.0,https://pypi.org/project/hyperopt,1724102.0,1736542.0,https://anaconda.org/conda-forge/hyperopt,2022-04-30 16:43:00.797,671796.0,,,,,2.0,,,,,,,,,,,,,,,
244,cleanlab,cleanlab/cleanlab,others,,https://github.com/cleanlab/cleanlab,https://github.com/cleanlab/cleanlab,AGPL-3.0,2018-05-11 01:55:21.000,2023-03-22 15:08:21.000000,2023-03-21 06:36:41,1247.0,66.0,447.0,69.0,415.0,48.0,159.0,5593.0,"The standard data-centric AI package for data quality and machine learning with messy, real-world data and labels.",29.0,30,False,2023-03-01 09:08:04,2.3.0,7.0,cleanlab,conda-forge/cleanlab,,,,104.0,104.0,https://pypi.org/project/cleanlab,18664.0,18981.0,https://anaconda.org/conda-forge/cleanlab,2023-03-02 22:41:16.577,11124.0,,,,,2.0,,,,,,,,,,,,,,,
245,cuDF,rapidsai/cudf,gpu-utilities,,https://github.com/rapidsai/cudf,https://github.com/rapidsai/cudf,Apache-2.0,2017-05-07 03:43:37.000,2023-03-23 13:56:51.000000,2023-03-23 13:56:46,36372.0,309.0,668.0,137.0,7716.0,737.0,4516.0,5411.0,cuDF - GPU DataFrame Library.,259.0,30,True,2023-02-09 16:14:34,23.02.00,34.0,cudf,,,,,,,https://pypi.org/project/cudf,2043.0,2043.0,,,,,,,,1.0,,,,,,,,,,,,,,,
246,skorch,skorch-dev/skorch,ml-frameworks,,https://github.com/skorch-dev/skorch,https://github.com/skorch-dev/skorch,BSD-3-Clause,2017-07-18 00:13:54.000,2023-03-21 11:17:10.000000,2023-03-21 11:17:10,1036.0,8.0,330.0,82.0,476.0,48.0,416.0,5081.0,A scikit-learn compatible neural network library that wraps PyTorch.,55.0,30,True,2022-11-18 12:42:50,0.12.1,12.0,skorch,conda-forge/skorch,,,"['pytorch', 'sklearn']",792.0,792.0,https://pypi.org/project/skorch,64839.0,78428.0,https://anaconda.org/conda-forge/skorch,2023-03-14 10:48:15.087,733818.0,,,,,3.0,,,,,,,,,,,,,,,
247,DEAP,deap/deap,distributed-ml,,https://github.com/DEAP/deap,https://github.com/DEAP/deap,LGPL-3.0,2014-05-21 20:07:39.000,2023-03-10 20:30:31.000000,2023-02-05 17:30:02,2235.0,6.0,1021.0,194.0,207.0,214.0,267.0,5029.0,Distributed Evolutionary Algorithms in Python.,79.0,30,False,,,5.0,deap,conda-forge/deap,,,,3366.0,3366.0,https://pypi.org/project/deap,173380.0,176631.0,https://anaconda.org/conda-forge/deap,2022-10-29 13:22:14.841,263374.0,,,,,2.0,,,,,,,,,,,,,,,
248,pyfolio,quantopian/pyfolio,financial-data,,https://github.com/quantopian/pyfolio,https://github.com/quantopian/pyfolio,Apache-2.0,2015-06-01 15:31:39.000,2023-01-12 17:12:11.000000,2020-07-15 13:46:58,1184.0,,1457.0,307.0,292.0,140.0,265.0,4876.0,Portfolio and risk analytics in Python.,56.0,30,False,2019-04-15 11:38:22,0.9.2,8.0,pyfolio,conda-forge/pyfolio,,,,703.0,703.0,https://pypi.org/project/pyfolio,7842.0,8022.0,https://anaconda.org/conda-forge/pyfolio,2020-05-16 14:11:57.267,11012.0,,,,,2.0,,,,,,,,,,,,,,,
249,imutils,PyImageSearch/imutils,image,,https://github.com/PyImageSearch/imutils,https://github.com/PyImageSearch/imutils,MIT,2015-01-11 20:05:39.000,2023-01-18 13:25:06.000000,2022-01-27 13:24:16,139.0,,1005.0,153.0,112.0,90.0,78.0,4319.0,"A series of convenience functions to make basic image processing operations such as translation, rotation, resizing,..",21.0,30,False,,,3.0,imutils,conda-forge/imutils,,,,32215.0,32215.0,https://pypi.org/project/imutils,351506.0,354292.0,https://anaconda.org/conda-forge/imutils,2022-11-06 01:39:14.437,125371.0,,,,,2.0,,,,,,,,,,,,,,,
250,Ignite,pytorch/ignite,ml-frameworks,,https://github.com/pytorch/ignite,https://github.com/pytorch/ignite,BSD-3-Clause,2017-11-23 17:31:21.000,2023-03-22 23:54:54.000000,2023-03-21 20:15:15,1554.0,53.0,573.0,59.0,1687.0,109.0,1070.0,4230.0,High-level library to help with training and evaluating neural networks in PyTorch flexibly and transparently.,190.0,30,True,2023-02-18 01:34:47,0.4.11,22.0,pytorch-ignite,pytorch/ignite,,,['pytorch'],,,https://pypi.org/project/pytorch-ignite,98247.0,100518.0,https://anaconda.org/pytorch/ignite,2023-02-18 01:37:11.804,129447.0,,,,,3.0,,,,,,,,,,,,,,,
251,D-Tale,man-group/dtale,data-viz,,https://github.com/man-group/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2023-03-15 09:22:14.000000,2023-03-06 13:52:52,671.0,40.0,326.0,69.0,239.0,39.0,462.0,3946.0,Visualizer for pandas data structures.,29.0,30,True,2023-03-03 16:11:11,2.13.0,122.0,dtale,conda-forge/dtale,,,"['pandas', 'jupyter']",648.0,648.0,https://pypi.org/project/dtale,213320.0,218600.0,https://anaconda.org/conda-forge/dtale,2023-03-03 16:34:39.567,195387.0,,,,,2.0,,,,,,,,,,,,,,,
252,pandas-ta,twopirllc/pandas-ta,probabilistics,,https://github.com/twopirllc/pandas-ta,https://github.com/twopirllc/pandas-ta,MIT,2019-02-19 16:41:09.000,2023-03-20 01:38:43.000000,2022-09-24 16:20:26,585.0,,730.0,87.0,179.0,95.0,385.0,3434.0,Technical Analysis Indicators - Pandas TA is an easy to use Python 3 Pandas Extension with 130+ Indicators.,45.0,30,True,2021-07-28 20:21:21,0.3.14,5.0,pandas-ta,conda-forge/pandas-ta,,,['pandas'],2808.0,2808.0,https://pypi.org/project/pandas-ta,84109.0,84749.0,https://anaconda.org/conda-forge/pandas-ta,2021-10-05 09:16:48.657,10894.0,,,,,2.0,,,,,,,,,,,,,,,
253,bqplot,bqplot/bqplot,data-viz,,https://github.com/bqplot/bqplot,https://github.com/bqplot/bqplot,Apache-2.0,2015-09-26 04:02:18.000,2023-03-21 13:01:13.000000,2023-03-21 10:28:32,3634.0,89.0,440.0,105.0,1013.0,217.0,362.0,3421.0,Plotting library for IPython/Jupyter notebooks.,60.0,30,True,2022-09-02 15:03:28,0.12.36,58.0,bqplot,conda-forge/bqplot,,,['jupyter'],38.0,38.0,https://pypi.org/project/bqplot,146854.0,163890.0,https://anaconda.org/conda-forge/bqplot,2022-09-02 17:23:26.370,1124448.0,,,,,2.0,,,bqplot,https://www.npmjs.com/package/bqplot,3324.0,,,,,,,,,,
254,TorchServe,pytorch/serve,model-serialisation,,https://github.com/pytorch/serve,https://github.com/pytorch/serve,Apache-2.0,2019-10-03 03:17:43.000,2023-03-23 06:51:30.000000,2023-03-22 23:52:39,3338.0,44.0,687.0,53.0,1017.0,214.0,958.0,3275.0,"Serve, optimize and scale PyTorch models in production.",152.0,30,True,2023-02-09 00:00:52,0.7.1,18.0,torchserve,pytorch/torchserve,pytorch/torchserve,,['pytorch'],,,https://pypi.org/project/torchserve,36060.0,64436.0,https://anaconda.org/pytorch/torchserve,2023-02-08 22:25:02.720,68976.0,https://hub.docker.com/r/pytorch/torchserve,2023-02-08 22:25:16.233343,16.0,1079128.0,2.0,3041.0,,,,,,,,,,,,,,
255,MMOCR,open-mmlab/mmocr,ocr,,https://github.com/open-mmlab/mmocr,https://github.com/open-mmlab/mmocr,Apache-2.0,2021-04-07 13:40:21.000,2023-03-23 09:53:27.000000,2023-03-07 12:25:48,1089.0,72.0,608.0,56.0,947.0,79.0,693.0,3268.0,"OpenMMLab Text Detection, Recognition and Understanding Toolbox.",73.0,30,True,2022-11-03 12:01:17,0.6.3,18.0,mmocr,,,,['pytorch'],44.0,44.0,https://pypi.org/project/mmocr,11021.0,11021.0,,,,,,,,2.0,,,,,,,,,,,,,,,
256,implicit,benfred/implicit,recommender-systems,,https://github.com/benfred/implicit,https://github.com/benfred/implicit,MIT,2016-04-17 03:45:23.000,2022-12-23 23:13:47.000000,2022-12-11 00:17:11,408.0,,562.0,82.0,200.0,75.0,375.0,3114.0,Fast Python Collaborative Filtering for Implicit Feedback Datasets.,34.0,30,True,2022-12-11 00:47:48,0.6.2,14.0,implicit,conda-forge/implicit,,,,884.0,884.0,https://pypi.org/project/implicit,159789.0,167116.0,https://anaconda.org/conda-forge/implicit,2022-01-29 16:35:56.077,452908.0,,,,,2.0,326.0,,,,,,,,,,,,,,
257,NMSLIB,nmslib/nmslib,nn-search,,https://github.com/nmslib/nmslib,https://github.com/nmslib/nmslib,Apache-2.0,2013-07-10 11:06:06.000,2023-02-17 10:54:36.000000,2022-05-31 03:18:45,1556.0,,407.0,92.0,121.0,63.0,348.0,2981.0,Non-Metric Space Library (NMSLIB): An efficient similarity search library and a toolkit for evaluation of k-NN methods..,48.0,30,True,2021-02-03 16:40:09,2.1.1,19.0,nmslib,conda-forge/nmslib,,,,803.0,803.0,https://pypi.org/project/nmslib,273401.0,275690.0,https://anaconda.org/conda-forge/nmslib,2022-10-30 11:40:31.702,80128.0,,,,,2.0,,,,,,,,,,,,,,,
258,hmmlearn,hmmlearn/hmmlearn,probabilistics,,https://github.com/hmmlearn/hmmlearn,https://github.com/hmmlearn/hmmlearn,BSD-3-Clause,2014-03-23 10:33:09.000,2023-03-20 09:49:37.000000,2023-03-20 09:49:37,456.0,24.0,689.0,118.0,107.0,50.0,356.0,2730.0,"Hidden Markov Models in Python, with scikit-learn like API.",43.0,30,True,,,9.0,hmmlearn,conda-forge/hmmlearn,,,['sklearn'],1697.0,1697.0,https://pypi.org/project/hmmlearn,147874.0,151023.0,https://anaconda.org/conda-forge/hmmlearn,2022-11-05 09:38:21.083,163757.0,,,,,2.0,,,,,,,,,,,,,,,
259,mrjob,Yelp/mrjob,data-pipelines,,https://github.com/Yelp/mrjob,https://github.com/Yelp/mrjob,Apache-2.0,2010-10-13 18:35:21.000,2022-10-04 01:18:49.000000,2020-11-16 22:20:52,8622.0,,575.0,111.0,921.0,205.0,1093.0,2598.0,Run MapReduce jobs on Hadoop or Amazon Web Services.,142.0,30,False,,,13.0,mrjob,conda-forge/mrjob,,,,1245.0,1245.0,https://pypi.org/project/mrjob,75682.0,82165.0,https://anaconda.org/conda-forge/mrjob,2022-02-06 18:33:13.189,505706.0,,,,,2.0,,,,,,,,,,,,,,,
260,TF-Agents,tensorflow/agents,reinforcement-learning,,https://github.com/tensorflow/agents,https://github.com/tensorflow/agents,Apache-2.0,2018-11-17 00:29:12.000,2023-03-23 13:39:43.000000,2023-03-23 11:27:12,2200.0,23.0,650.0,84.0,194.0,159.0,453.0,2447.0,"TF-Agents: A reliable, scalable and easy to use TensorFlow library for Contextual Bandits and Reinforcement Learning.",134.0,30,True,,,,tf-agents,,,,['tensorflow'],1097.0,1097.0,https://pypi.org/project/tf-agents,107589.0,107589.0,,,,,,,,1.0,,,,,,,,,,,,,,,
261,hnswlib,nmslib/hnswlib,nn-search,,https://github.com/nmslib/hnswlib,https://github.com/nmslib/hnswlib,Apache-2.0,2017-07-06 13:08:46.000,2023-03-19 11:57:01.000000,2023-02-05 22:03:50,437.0,14.0,426.0,62.0,178.0,135.0,133.0,2438.0,Header-only C++/python library for fast approximate nearest neighbors.,65.0,30,True,2023-02-07 20:10:08,0.7.0,8.0,hnswlib,conda-forge/hnswlib,,,,423.0,423.0,https://pypi.org/project/hnswlib,429612.0,432345.0,https://anaconda.org/conda-forge/hnswlib,2023-02-07 21:30:59.590,73816.0,,,,,2.0,,,,,,,,,,,,,,,
262,tslearn,tslearn-team/tslearn,time-series-data,,https://github.com/tslearn-team/tslearn,https://github.com/tslearn-team/tslearn,BSD-2-Clause,2017-05-04 13:08:13.000,2023-03-21 16:43:27.000000,2023-03-21 16:43:27,1600.0,9.0,308.0,60.0,151.0,98.0,186.0,2421.0,A machine learning toolkit dedicated to time-series data.,41.0,30,True,2023-01-20 13:21:39,0.5.3.2,22.0,tslearn,conda-forge/tslearn,,,['sklearn'],728.0,728.0,https://pypi.org/project/tslearn,214731.0,225184.0,https://anaconda.org/conda-forge/tslearn,2023-01-20 17:40:46.662,627209.0,,,,,2.0,,,,,,,,,,,,,,,
263,shapash,MAIF/shapash,interpretability,,https://github.com/MAIF/shapash,https://github.com/MAIF/shapash,Apache-2.0,2020-04-29 07:34:23.000,2023-03-16 15:49:25.000000,2023-03-16 15:49:25,1401.0,90.0,261.0,38.0,279.0,20.0,130.0,2137.0,Shapash makes Machine Learning models transparent and understandable by everyone.,35.0,30,True,2023-03-01 13:06:18,2.3.0,23.0,shapash,,,,['jupyter'],101.0,101.0,https://pypi.org/project/shapash,16831.0,16831.0,,,,,,,,2.0,,,,,,,,,,,,,,,
264,TFX,tensorflow/tfx,data-pipelines,,https://github.com/tensorflow/tfx,https://github.com/tensorflow/tfx,Apache-2.0,2019-02-04 17:14:36.000,2023-03-23 07:05:13.000000,2023-03-23 07:05:08,5005.0,147.0,629.0,92.0,4966.0,131.0,697.0,1918.0,TFX is an end-to-end platform for deploying production ML pipelines.,169.0,30,True,2022-12-19 16:48:53,1.12.0,87.0,tfx,,,,['tensorflow'],,,https://pypi.org/project/tfx,357290.0,357290.0,,,,,,,,2.0,,,,,,,,,,,,,,,
265,Pythran,serge-sans-paille/pythran,others,,https://github.com/serge-sans-paille/pythran,https://github.com/serge-sans-paille/pythran,BSD-3-Clause,2012-05-29 08:02:14.000,2023-03-23 06:27:26.000000,2023-03-23 06:27:26,3616.0,36.0,179.0,53.0,1296.0,110.0,686.0,1869.0,Ahead of Time compiler for numeric kernels.,68.0,30,True,,,26.0,pythran,conda-forge/pythran,,,,615.0,615.0,https://pypi.org/project/pythran,296439.0,302147.0,https://anaconda.org/conda-forge/pythran,2023-01-15 13:36:54.677,331092.0,,,,,2.0,,,,,,,,,,,,,,pythran,python-pythran
266,rubrix,recognai/rubrix,nlp,,https://github.com/argilla-io/argilla,https://github.com/argilla-io/argilla,Apache-2.0,2021-04-28 14:37:42.000,2023-03-23 14:33:00.000000,2023-03-22 16:53:19,1500.0,255.0,156.0,19.0,1506.0,187.0,779.0,1724.0,Argilla: Open-source platform empowering teams to make better LLM and NLP-based products through human feedback and..,43.0,30,True,2023-03-22 16:19:19,1.5.0,76.0,rubrix,conda-forge/rubrix,,,,67.0,67.0,https://pypi.org/project/rubrix,1073.0,2301.0,https://anaconda.org/conda-forge/rubrix,2022-10-06 03:07:26.056,18420.0,,,,,2.0,,,,,,,,,argilla-io/argilla,8.0,,,,,
267,mleap,combust/mleap,data-pipelines,,https://github.com/combust/mleap,https://github.com/combust/mleap,Apache-2.0,2016-08-23 03:51:03.000,2023-02-27 18:51:32.000000,2023-02-24 21:17:34,1022.0,6.0,303.0,70.0,392.0,95.0,362.0,1443.0,MLeap: Deploy ML Pipelines to Production.,81.0,30,True,2023-02-24 19:29:46,0.22.0,11.0,mleap,conda-forge/mleap,,,,206.0,206.0,https://pypi.org/project/mleap,158497.0,159852.0,https://anaconda.org/conda-forge/mleap,2023-02-24 20:55:52.407,63690.0,,,,,2.0,,,,,,,,,,,,,,,
268,TF Model Optimization,tensorflow/model-optimization,tensorflow-utils,,https://github.com/tensorflow/model-optimization,https://github.com/tensorflow/model-optimization,Apache-2.0,2018-10-31 20:34:28.000,2023-03-22 15:31:29.000000,2023-03-22 03:45:21,794.0,8.0,294.0,125.0,738.0,154.0,157.0,1379.0,"A toolkit to optimize ML models for deployment for Keras and TensorFlow, including quantization and pruning.",78.0,30,True,2022-07-20 20:42:08,0.7.3,18.0,tensorflow-model-optimization,,,,['tensorflow'],2581.0,2581.0,https://pypi.org/project/tensorflow-model-optimization,245607.0,245607.0,,,,,,,,2.0,,,,,,,,,,,,,,,
269,tensorly,tensorly/tensorly,others,,https://github.com/tensorly/tensorly,https://github.com/tensorly/tensorly,,2016-10-21 23:14:52.000,2023-03-21 02:15:41.000000,2023-03-17 22:26:10,1763.0,91.0,261.0,45.0,245.0,49.0,181.0,1378.0,TensorLy: Tensor Learning in Python.,60.0,30,False,2023-01-15 00:40:26,0.8.0,8.0,tensorly,conda-forge/tensorly,,,,373.0,373.0,https://pypi.org/project/tensorly,15073.0,21239.0,https://anaconda.org/conda-forge/tensorly,2023-03-09 18:03:34.129,357637.0,,,,,2.0,,,,,,,,,,,,,,,
270,spacy-transformers,explosion/spacy-transformers,nlp,,https://github.com/explosion/spacy-transformers,https://github.com/explosion/spacy-transformers,MIT,2019-07-26 19:12:34.000,2023-03-22 09:20:08.000000,2023-03-22 09:09:00,1441.0,17.0,146.0,32.0,211.0,,,1219.0,"Use pretrained transformers like BERT, XLNet and GPT-2 in spaCy.",21.0,30,True,2023-02-18 07:34:22,1.2.2,35.0,spacy-transformers,conda-forge/spacy-transformers,,,['spacy'],899.0,899.0,https://pypi.org/project/spacy-transformers,223504.0,224163.0,https://anaconda.org/conda-forge/spacy-transformers,2023-02-28 17:15:15.596,10555.0,,,,,2.0,,,,,,,,,,,,,,,
271,agate,wireservice/agate,others,,https://github.com/wireservice/agate,https://github.com/wireservice/agate,MIT,2014-04-25 13:59:09.000,2023-03-01 07:56:28.000000,2023-01-12 06:10:52,1485.0,5.0,142.0,41.0,130.0,9.0,633.0,1127.0,A Python data analysis library that is optimized for humans instead of machines.,51.0,30,True,,,7.0,agate,conda-forge/agate,,,,1570.0,1570.0,https://pypi.org/project/agate,2468585.0,2470239.0,https://anaconda.org/conda-forge/agate,2023-01-05 00:05:13.909,120765.0,,,,,2.0,,,,,,,,,,,,,,,
272,ktrain,amaiya/ktrain,ml-frameworks,,https://github.com/amaiya/ktrain,https://github.com/amaiya/ktrain,Apache-2.0,2019-02-06 17:01:39.000,2023-03-22 17:39:19.000000,2023-03-22 17:34:44,2897.0,27.0,254.0,33.0,36.0,,448.0,1118.0,ktrain is a Python library that makes deep learning and AI more accessible and easier to apply.,15.0,30,True,2023-03-22 17:39:19,0.33.4,100.0,ktrain,,,,['tensorflow'],401.0,401.0,https://pypi.org/project/ktrain,20591.0,20591.0,,,,,,,,3.0,,,,,,,,,,,,,,,
273,Satpy,pytroll/satpy,geospatial-data,,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43.000,2023-03-23 12:16:23.000000,2023-03-20 13:56:11,11523.0,363.0,254.0,31.0,1548.0,324.0,548.0,906.0,Python package for earth-observing satellite data processing.,136.0,30,False,2023-03-15 19:43:53,0.41.1,53.0,satpy,conda-forge/satpy,,,,91.0,91.0,https://pypi.org/project/satpy,3367.0,5771.0,https://anaconda.org/conda-forge/satpy,2023-03-16 02:32:50.967,134628.0,,,,,3.0,,,,,,,,,,,,,,,
274,scikit-multilearn,scikit-multilearn/scikit-multilearn,sklearn-utils,,https://github.com/scikit-multilearn/scikit-multilearn,https://github.com/scikit-multilearn/scikit-multilearn,BSD-2-Clause,2014-04-30 13:05:44.000,2023-03-22 12:19:42.000000,2023-03-22 12:19:42,546.0,47.0,156.0,35.0,79.0,68.0,122.0,822.0,A scikit-learn based module for multi-label et. al. classification.,28.0,30,True,2018-12-10 10:51:36,0.2.0,4.0,scikit-multilearn,,,,['sklearn'],1025.0,1025.0,https://pypi.org/project/scikit-multilearn,85295.0,85295.0,,,,,,,,2.0,,,,,,,,,,,,,,,
275,hvPlot,holoviz/hvplot,data-viz,,https://github.com/holoviz/hvplot,https://github.com/holoviz/hvplot,BSD-3-Clause,2018-03-19 14:22:41.000,2023-03-17 13:58:22.839000,2023-03-17 08:48:08,562.0,17.0,81.0,24.0,398.0,247.0,356.0,729.0,"A high-level plotting API for pandas, dask, xarray, and networkx built on HoloViews.",39.0,30,True,2023-03-17 11:20:17,0.8.3,15.0,hvplot,conda-forge/hvplot,,,,2570.0,2570.0,https://pypi.org/project/hvplot,130126.0,136260.0,https://anaconda.org/conda-forge/hvplot,2023-03-17 13:58:22.839,337385.0,,,,,2.0,,,,,,,,,,,,,,,
276,Face Recognition,ageitgey/face_recognition,image,,https://github.com/ageitgey/face_recognition,https://github.com/ageitgey/face_recognition,MIT,2017-03-03 21:52:39.000,2023-03-15 13:58:36.000000,2022-06-10 09:12:18,238.0,,12515.0,1580.0,207.0,685.0,572.0,47679.0,The worlds simplest facial recognition api for Python and the command line.,54.0,29,True,2018-04-02 17:18:43,1.2.2,2.0,face_recognition,conda-forge/face_recognition,,,['pytorch'],,,https://pypi.org/project/face_recognition,58688.0,59184.0,https://anaconda.org/conda-forge/face_recognition,2021-04-30 19:06:15.265,14489.0,,,,,2.0,1063.0,,,,,,,,,,,,,,
277,vit-pytorch,lucidrains/vit-pytorch,image,,https://github.com/lucidrains/vit-pytorch,https://github.com/lucidrains/vit-pytorch,MIT,2020-10-03 22:47:24.000,2023-03-19 17:52:50.000000,2023-03-19 17:52:47,271.0,9.0,2196.0,133.0,35.0,102.0,117.0,13356.0,"Implementation of Vision Transformer, a simple way to achieve SOTA in vision classification with only a single..",17.0,29,True,2023-03-18 16:41:47,1.2.0,100.0,vit-pytorch,,,,['pytorch'],216.0,216.0,https://pypi.org/project/vit-pytorch,29786.0,29786.0,,,,,,,,2.0,,,,,,,,,,,,,,,
278,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/geohot/tinygrad,https://github.com/geohot/tinygrad,MIT,2020-10-18 16:23:12.000,2023-03-23 14:20:16.000000,2023-03-23 06:58:37,1777.0,550.0,980.0,174.0,511.0,30.0,165.0,11020.0,You like pytorch? You like micrograd? You love tinygrad!.,98.0,29,True,2023-03-07 02:21:19,0.5.0,2.0,,,,,['pytorch'],10.0,10.0,,,,,,,,,,,1.0,,,,,,,,,,12.0,,,,,
279,pretrainedmodels,Cadene/pretrained-models.pytorch,pytorch-utils,,https://github.com/Cadene/pretrained-models.pytorch,https://github.com/Cadene/pretrained-models.pytorch,BSD-3-Clause,2017-04-09 15:54:23.000,2022-04-22 09:08:45.000000,2020-04-16 08:02:22,154.0,,1785.0,223.0,46.0,82.0,94.0,8728.0,"Pretrained ConvNets for pytorch: NASNet, ResNeXt, ResNet, InceptionV4, InceptionResnetV2, Xception, DPN, etc.",22.0,29,False,,,1.0,pretrainedmodels,conda-forge/pretrainedmodels,,,['pytorch'],2275.0,2275.0,https://pypi.org/project/pretrainedmodels,110387.0,110998.0,https://anaconda.org/conda-forge/pretrainedmodels,2021-04-30 19:04:30.054,20192.0,,,,,1.0,,,,,,,,,,,,,,,
280,Facets Overview,pair-code/facets,data-viz,,https://github.com/PAIR-code/facets,https://github.com/PAIR-code/facets,Apache-2.0,2017-07-07 14:03:03.000,2023-02-18 14:13:46.000000,2023-02-18 14:13:42,274.0,10.0,863.0,271.0,97.0,78.0,81.0,7097.0,Visualizations for machine learning datasets.,30.0,29,True,2019-07-01 16:35:20,1.0.0,4.0,facets-overview,,,,['jupyter'],170.0,170.0,https://pypi.org/project/facets-overview,338141.0,338141.0,,,,,,,,2.0,,,,,,,,,,,,,,,
281,PyTorch3D,facebookresearch/pytorch3d,image,,https://github.com/facebookresearch/pytorch3d,https://github.com/facebookresearch/pytorch3d,,2019-10-25 02:23:45.000,2023-03-21 11:44:58.000000,2023-03-21 11:41:37,1044.0,33.0,1058.0,140.0,136.0,153.0,1103.0,7077.0,PyTorch3D is FAIRs library of reusable components for deep learning with 3D data.,114.0,29,False,2022-12-19 23:45:33,0.7.2,14.0,pytorch3d,pytorch3d/pytorch3d,,,['pytorch'],416.0,416.0,https://pypi.org/project/pytorch3d,17028.0,19570.0,https://anaconda.org/pytorch3d/pytorch3d,2023-01-03 17:50:13.205,101717.0,,,,,2.0,,,,,,,,,,,,,,,
282,FinRL,AI4Finance-Foundation/FinRL,reinforcement-learning,,https://github.com/AI4Finance-Foundation/FinRL,https://github.com/AI4Finance-Foundation/FinRL,MIT,2020-07-26 13:18:16.000,2023-03-23 13:57:23.000000,2023-03-23 13:57:17,2731.0,149.0,1652.0,173.0,314.0,84.0,460.0,6968.0,FinRL: Financial Reinforcement Learning.,89.0,29,True,2022-06-26 01:52:35,0.3.6,1.0,finrl,,,,,20.0,20.0,https://pypi.org/project/finrl,2090.0,2090.0,,,,,,,,1.0,,,,,,,,,,,,,,,
283,CleverHans,cleverhans-lab/cleverhans,adversarial,,https://github.com/cleverhans-lab/cleverhans,https://github.com/cleverhans-lab/cleverhans,MIT,2016-09-15 00:28:04.000,2023-02-02 01:56:21.000000,2023-01-31 19:40:04,3203.0,2.0,1339.0,191.0,783.0,25.0,422.0,5755.0,"An adversarial example library for constructing attacks, building defenses, and benchmarking both.",131.0,29,True,2021-07-24 08:48:41,4.0.0,8.0,cleverhans,conda-forge/cleverhans,,,['tensorflow'],431.0,431.0,https://pypi.org/project/cleverhans,1392.0,1557.0,https://anaconda.org/conda-forge/cleverhans,2021-07-29 12:49:41.903,5468.0,,,,,2.0,,,,,,,,,,,,,,,
284,AutoGluon,awslabs/autogluon,hyperopt,,https://github.com/autogluon/autogluon,https://github.com/autogluon/autogluon,Apache-2.0,2019-07-29 18:51:24.000,2023-03-23 10:04:02.000000,2023-03-22 23:30:18,1674.0,261.0,697.0,90.0,1859.0,197.0,758.0,5492.0,"AutoGluon: AutoML for Image, Text, Time Series, and Tabular Data.",104.0,29,True,2023-02-17 07:00:10,0.7.0,26.0,autogluon,,,,['mxnet'],,,https://pypi.org/project/autogluon,35783.0,35783.0,,,,,,,,2.0,,,,,,,,,autogluon/autogluon,,,,,,
285,torchdiffeq,rtqichen/torchdiffeq,pytorch-utils,,https://github.com/rtqichen/torchdiffeq,https://github.com/rtqichen/torchdiffeq,MIT,2018-11-14 17:51:25.000,2023-03-03 08:30:26.000000,2023-02-19 02:35:56,244.0,4.0,794.0,123.0,36.0,48.0,142.0,4534.0,Differentiable ODE solvers with full GPU support and O(1)-memory backpropagation.,21.0,29,True,,,4.0,torchdiffeq,conda-forge/torchdiffeq,,,['pytorch'],1019.0,1019.0,https://pypi.org/project/torchdiffeq,1705578.0,1705874.0,https://anaconda.org/conda-forge/torchdiffeq,2021-06-03 13:23:15.112,10068.0,,,,,1.0,,,,,,,,,,,,,,,
