,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_monthly_downloads,updated_github_id,brew_id,apt_id,yum_id,maven_id,maven_url,snap_id,dnf_id,yay_id
121,snakemake,snakemake/snakemake,ml-experiments,,https://github.com/snakemake/snakemake,https://github.com/snakemake/snakemake,MIT,2015-10-17 15:43:54.867,2023-08-31 09:35:39.000000,2023-08-11 10:02:34,4804.0,76.0,441.0,21.0,1059.0,807.0,562.0,1901.0,"This is the development home of the workflow management system Snakemake. For general information, see.",307.0,35,True,2023-08-08 13:31:05,7.32.3,215.0,snakemake,bioconda/snakemake,,,,1632.0,1632.0,https://pypi.org/project/snakemake,100234.0,109198.0,https://anaconda.org/bioconda/snakemake,2023-08-10 01:02:22.462,842705.0,,,,,2.0,,,,,,,,,,,,,,,
122,TF Addons,tensorflow/addons,tensorflow-utils,,https://github.com/tensorflow/addons,https://github.com/tensorflow/addons,Apache-2.0,2018-11-26 23:57:17.000,2023-07-12 13:46:56.000000,2023-07-12 13:46:52,1510.0,7.0,552.0,58.0,1870.0,76.0,892.0,1661.0,Useful extra functionality for TensorFlow 2.x maintained by SIG-addons.,204.0,35,True,2023-07-11 23:22:52,0.21.0,36.0,tensorflow-addons,,,,['tensorflow'],12928.0,12928.0,https://pypi.org/project/tensorflow-addons,840666.0,840666.0,,,,,,,,1.0,,,,,,,,,,,,,,,
123,metrics,PyTorchLightning/metrics,distributed-ml,,https://github.com/Lightning-AI/torchmetrics,https://github.com/Lightning-AI/torchmetrics,Apache-2.0,2020-12-22 20:02:42.000,2023-08-31 14:19:28.000000,2023-08-29 15:45:48,1443.0,148.0,321.0,28.0,1166.0,44.0,633.0,1616.0,"Torchmetrics - Machine learning metrics for distributed, scalable PyTorch applications.",209.0,35,True,2023-08-29 06:57:25,1.1.1,37.0,metrics,conda-forge/torchmetrics,,,['pytorch'],14564.0,14564.0,https://pypi.org/project/metrics,5567.0,41473.0,https://anaconda.org/conda-forge/torchmetrics,2023-08-29 13:18:34.810,1037709.0,,,,,2.0,3578.0,,,,,,Lightning-AI/torchmetrics,,,,,,,,
124,arviz,arviz-devs/arviz,interpretability,,https://github.com/arviz-devs/arviz,https://github.com/arviz-devs/arviz,Apache-2.0,2015-07-29 11:51:10.000,2023-07-30 06:42:19.000000,2023-07-18 22:29:35,1506.0,16.0,341.0,49.0,1447.0,162.0,653.0,1431.0,Exploratory analysis of Bayesian models with Python.,147.0,35,True,2023-07-18 19:49:18,0.16.1,33.0,arviz,conda-forge/arviz,,,,4657.0,4657.0,https://pypi.org/project/arviz,1417277.0,1466823.0,https://anaconda.org/conda-forge/arviz,2023-07-19 16:40:50.313,1932239.0,,,,,1.0,133.0,,,,,,,,,,,,,,
125,TensorFlow Text,tensorflow/text,nlp,,https://github.com/tensorflow/text,https://github.com/tensorflow/text,Apache-2.0,2019-05-29 22:10:03.000,2023-08-30 21:55:41.000000,2023-08-28 19:37:03,853.0,20.0,293.0,45.0,984.0,63.0,158.0,1135.0,Making text a first-class citizen in TensorFlow.,110.0,35,True,2023-07-06 20:43:53,2.13.0,50.0,tensorflow-text,,,,['tensorflow'],5734.0,5734.0,https://pypi.org/project/tensorflow-text,3428722.0,3428722.0,,,,,,,,1.0,,,,,,,,,,,,,,,
126,detectron2,facebookresearch/detectron2,image,,https://github.com/facebookresearch/detectron2,https://github.com/facebookresearch/detectron2,Apache-2.0,2019-09-05 21:30:20.000,2023-08-30 12:41:29.000000,2023-08-25 22:10:24,1485.0,15.0,6567.0,377.0,630.0,338.0,3009.0,26086.0,"Detectron2 is a platform for object detection, segmentation and other visual recognition tasks.",256.0,34,True,2021-11-15 22:08:26,0.6,10.0,detectron2,conda-forge/detectron2,,,['pytorch'],1341.0,1341.0,https://pypi.org/project/detectron2,,5392.0,https://anaconda.org/conda-forge/detectron2,2023-06-23 08:23:13.856,199532.0,,,,,2.0,,,,,,,,,,,,,,,
127,Netron,lutzroeder/netron,interpretability,,https://github.com/lutzroeder/netron,https://github.com/lutzroeder/netron,MIT,2010-12-26 12:53:43.000,2023-08-31 02:30:18.000000,2023-08-31 02:30:13,7118.0,296.0,2497.0,291.0,168.0,26.0,947.0,23872.0,"Visualizer for neural network, deep learning, and machine learning models.",,34,True,2023-08-25 13:13:44,7.1.5,3.0,netron,,,,"['pytorch', 'tensorflow']",10.0,10.0,https://pypi.org/project/netron,16702.0,138392.0,,,,,,,,1.0,121690.0,,,,,,,,,,,,,,
128,Prophet,facebook/prophet,time-series-data,,https://github.com/facebook/prophet,https://github.com/facebook/prophet,MIT,2016-11-16 01:50:08.000,2023-08-29 15:44:20.000000,2023-08-21 22:27:06,776.0,4.0,4332.0,425.0,427.0,362.0,1677.0,16285.0,Tool for producing high quality forecasts for time series data that has multiple seasonality with linear or non-linear..,169.0,34,True,2023-05-29 15:12:28,1.1.4,15.0,fbprophet,conda-forge/prophet,,,,11.0,11.0,https://pypi.org/project/fbprophet,997089.0,1033676.0,https://anaconda.org/conda-forge/prophet,2023-06-15 14:12:13.774,1023774.0,,,,,1.0,1924.0,,,,,,,,,,,,,,
129,Recommenders,microsoft/recommenders,recommender-systems,,https://github.com/recommenders-team/recommenders,https://github.com/recommenders-team/recommenders,MIT,2018-09-19 10:06:07.000,2023-08-31 05:13:28.000000,2023-07-05 17:40:19,8478.0,65.0,2749.0,264.0,1185.0,169.0,621.0,16240.0,Best Practices on Recommendation Systems.,126.0,34,True,2022-07-20 05:58:55,1.1.1,12.0,recommenders,,,,,80.0,80.0,https://pypi.org/project/recommenders,50612.0,50619.0,,,,,,,,1.0,426.0,,,,,,recommenders-team/recommenders,,,,,,,,
130,Albumentations,albumentations-team/albumentations,image,,https://github.com/albumentations-team/albumentations,https://github.com/albumentations-team/albumentations,MIT,2018-06-06 03:10:50.000,2023-08-23 09:00:59.000000,2023-06-10 07:12:14,779.0,2.0,1500.0,125.0,655.0,360.0,425.0,12475.0,Fast image augmentation library and an easy-to-use wrapper around other libraries. Documentation:..,129.0,34,True,2023-06-10 07:44:08,1.3.1,18.0,albumentations,conda-forge/albumentations,,,['pytorch'],17088.0,17088.0,https://pypi.org/project/albumentations,1077650.0,1080250.0,https://anaconda.org/conda-forge/albumentations,2023-06-12 13:29:26.010,130000.0,,,,,2.0,,,,,,,,,,,,,,,
131,Annoy,spotify/annoy,nn-search,,https://github.com/spotify/annoy,https://github.com/spotify/annoy,Apache-2.0,2013-04-01 20:29:40.000,2023-08-20 17:38:53.000000,2023-08-20 17:38:53,890.0,8.0,1086.0,319.0,266.0,48.0,339.0,11837.0,Approximate Nearest Neighbors in C++/Python optimized for memory usage and loading/saving to disk.,88.0,34,True,2023-06-14 16:34:48,1.17.3,21.0,annoy,conda-forge/python-annoy,,,,3124.0,3124.0,https://pypi.org/project/annoy,989354.0,993639.0,https://anaconda.org/conda-forge/python-annoy,2023-06-16 13:18:50.070,355718.0,,,,,2.0,,,,,,,,,,,,,,,
132,ParlAI,facebookresearch/ParlAI,nlp,,https://github.com/facebookresearch/ParlAI,https://github.com/facebookresearch/ParlAI,MIT,2017-04-24 17:10:44.000,2023-08-31 05:18:13.000000,2023-08-14 19:39:56,4348.0,19.0,1996.0,290.0,3393.0,47.0,1494.0,10266.0,A framework for training and evaluating AI models on a variety of openly available dialogue datasets.,213.0,34,True,2023-06-06 20:16:41,1.7.2,23.0,parlai,,,,['pytorch'],210.0,210.0,https://pypi.org/project/parlai,1006.0,1006.0,,,,,,,,2.0,,,,,,,,,,,,,,,
133,fuzzywuzzy,seatgeek/fuzzywuzzy,nlp,,https://github.com/seatgeek/fuzzywuzzy,https://github.com/seatgeek/fuzzywuzzy,GPL-2.0,2011-07-08 19:32:34.000,2023-06-16 13:22:53.603000,2021-09-09 20:54:41,384.0,,875.0,266.0,148.0,82.0,103.0,8948.0,Fuzzy String Matching in Python.,70.0,34,False,2020-02-13 22:14:12,0.18.0,23.0,fuzzywuzzy,conda-forge/fuzzywuzzy,,,,20127.0,20127.0,https://pypi.org/project/fuzzywuzzy,5074161.0,5080076.0,https://anaconda.org/conda-forge/fuzzywuzzy,2023-06-16 13:22:53.603,502846.0,,,,,2.0,,,,,,,,,,,,,,,
134,PySyft,OpenMined/PySyft,privacy-ml,,https://github.com/OpenMined/PySyft,https://github.com/OpenMined/PySyft,Apache-2.0,2017-07-18 20:41:16.000,2023-08-31 14:08:24.000000,2023-08-31 13:57:58,23888.0,2011.0,1890.0,203.0,4619.0,119.0,3301.0,8907.0,Perform data science on data that remains in someone elses server.,500.0,34,True,2023-08-30 03:17:27,syftcli-v0.1.7,36.0,syft,,,,['pytorch'],,,https://pypi.org/project/syft,4908.0,4909.0,,,,,,,,1.0,77.0,,,,,,,,,,,,,,
135,Vowpal Wabbit,VowpalWabbit/vowpal_wabbit,ml-frameworks,,https://github.com/VowpalWabbit/vowpal_wabbit,https://github.com/VowpalWabbit/vowpal_wabbit,BSD-3-Clause,2009-07-31 19:36:58.000,2023-08-29 17:10:43.000000,2023-07-20 17:28:39,10386.0,10.0,1863.0,349.0,3379.0,125.0,1126.0,8274.0,Vowpal Wabbit is a machine learning system which pushes the frontier of machine learning with techniques such as..,329.0,34,True,2023-07-19 14:18:35,9.9.0,29.0,vowpalwabbit,conda-forge/vowpalwabbit,,,,,,https://pypi.org/project/vowpalwabbit,124153.0,127970.0,https://anaconda.org/conda-forge/vowpalwabbit,2023-08-17 14:28:24.942,129786.0,,,,,2.0,,,,,,,,,,,,,,,
136,einops,arogozhnikov/einops,ml-frameworks,,https://github.com/arogozhnikov/einops,https://github.com/arogozhnikov/einops,MIT,2018-09-22 00:45:08.000,2023-08-21 20:34:31.000000,2023-08-21 20:34:30,632.0,32.0,305.0,67.0,95.0,27.0,120.0,7166.0,"Deep learning operations reinvented (for pytorch, tensorflow, jax and others).",23.0,34,True,2023-04-19 04:13:12,0.6.1,12.0,einops,conda-forge/einops,,,,16054.0,16054.0,https://pypi.org/project/einops,4466723.0,4469627.0,https://anaconda.org/conda-forge/einops,2023-06-16 16:16:58.561,136520.0,,,,,2.0,,,,,,,,,,,,,,,
137,featuretools,alteryx/featuretools,hyperopt,,https://github.com/alteryx/featuretools,https://github.com/alteryx/featuretools,BSD-3-Clause,2017-09-08 22:15:17.000,2023-08-23 20:04:50.000000,2023-08-23 16:30:25,1302.0,21.0,816.0,157.0,1634.0,166.0,796.0,6764.0,An open source python library for automated feature engineering.,70.0,34,True,2023-07-24 15:39:18,1.27.0,100.0,featuretools,conda-forge/featuretools,,,,1408.0,1408.0,https://pypi.org/project/featuretools,79486.0,83774.0,https://anaconda.org/conda-forge/featuretools,2023-07-24 20:21:04.496,162980.0,,,,,1.0,,,,,,,,,,,,,,,
138,Autograd,HIPS/autograd,others,,https://github.com/HIPS/autograd,https://github.com/HIPS/autograd,MIT,2014-11-24 15:50:23.000,2023-08-02 10:57:30.000000,2023-08-02 10:57:30,1413.0,24.0,837.0,214.0,219.0,153.0,232.0,6444.0,Efficiently computes derivatives of numpy code.,55.0,34,True,2015-03-05 19:30:11,1.0,7.0,autograd,conda-forge/autograd,,,,5994.0,5994.0,https://pypi.org/project/autograd,1218655.0,1243253.0,https://anaconda.org/conda-forge/autograd,2023-06-26 15:21:38.267,344384.0,,,,,1.0,,,,,,,,,,,,,,,
139,Chainer,chainer/chainer,ml-frameworks,,https://github.com/chainer/chainer,https://github.com/chainer/chainer,MIT,2015-06-05 05:50:37.000,2023-08-28 17:18:20.000000,2022-10-17 02:18:00,30611.0,,1324.0,292.0,6588.0,12.0,2030.0,5822.0,A flexible framework of neural networks for deep learning.,326.0,34,True,2022-06-29 08:19:03,7.8.1.post1,100.0,chainer,conda-forge/chainer,,,,3084.0,3084.0,https://pypi.org/project/chainer,16906.0,17274.0,https://anaconda.org/conda-forge/chainer,2023-06-16 19:17:58.452,15466.0,,,,,2.0,,,,,,,,,,,,,,,
140,PyQtGraph,pyqtgraph/pyqtgraph,data-viz,,https://github.com/pyqtgraph/pyqtgraph,https://github.com/pyqtgraph/pyqtgraph,,2013-09-12 07:18:21.000,2023-08-31 13:56:52.000000,2023-08-31 13:56:49,3781.0,92.0,994.0,154.0,1500.0,328.0,853.0,3377.0,Fast data visualization and GUI tools for scientific / engineering applications.,259.0,34,False,2023-04-14 21:24:10,pyqtgraph-0.13.3,13.0,pyqtgraph,conda-forge/pyqtgraph,,,,7819.0,7819.0,https://pypi.org/project/pyqtgraph,122199.0,127914.0,https://anaconda.org/conda-forge/pyqtgraph,2023-06-16 13:19:32.302,451505.0,,,,,2.0,,,,,,,,,,,,,,,
141,rubrix,recognai/rubrix,nlp,,https://github.com/argilla-io/argilla,https://github.com/argilla-io/argilla,Apache-2.0,2021-04-28 14:37:42.000,2023-08-31 13:56:33.000000,2023-08-31 07:53:21,2426.0,420.0,227.0,22.0,2148.0,226.0,1183.0,2446.0,Argilla: the open-source data curation platform for LLMs.,62.0,34,True,2023-08-31 11:50:24,1.15.0,95.0,rubrix,conda-forge/rubrix,,,,1642.0,1642.0,https://pypi.org/project/rubrix,327.0,1621.0,https://anaconda.org/conda-forge/rubrix,2023-06-16 19:28:09.653,25892.0,,,,,2.0,,,12.0,,,,argilla-io/argilla,,,,,,,,
142,Ax,facebook/Ax,hyperopt,,https://github.com/facebook/Ax,https://github.com/facebook/Ax,MIT,2019-02-09 15:23:44.000,2023-08-30 19:15:17.000000,2023-08-30 19:11:25,2521.0,110.0,259.0,67.0,1231.0,26.0,542.0,2119.0,Adaptive Experimentation Platform.,151.0,34,True,2023-08-11 14:37:31,0.3.4,36.0,ax-platform,conda-forge/ax-platform,,,['pytorch'],531.0,531.0,https://pypi.org/project/ax-platform,152974.0,153454.0,https://anaconda.org/conda-forge/ax-platform,2023-08-12 13:48:33.316,12500.0,,,,,1.0,,,,,,,,,,,,,,,
143,PyVista,pyvista/pyvista,data-viz,,https://github.com/pyvista/pyvista,https://github.com/pyvista/pyvista,MIT,2017-05-31 18:01:42.000,2023-08-31 14:07:31.000000,2023-08-30 16:04:59,3738.0,172.0,352.0,31.0,2508.0,349.0,919.0,1929.0,3D plotting and mesh analysis through a streamlined interface for the Visualization Toolkit (VTK).,130.0,34,True,2023-06-30 16:23:12,0.40.0,61.0,pyvista,conda-forge/pyvista,,,['jupyter'],2156.0,2156.0,https://pypi.org/project/pyvista,120482.0,130689.0,https://anaconda.org/conda-forge/pyvista,2023-07-21 18:56:11.170,387485.0,,,,,2.0,775.0,,,,,,,,,,,,,,
144,Graphviz,xflr6/graphviz,data-viz,,https://github.com/xflr6/graphviz,https://github.com/xflr6/graphviz,MIT,2014-01-12 17:49:29.000,2023-07-22 10:06:58.000000,2023-07-22 10:06:51,1199.0,15.0,196.0,33.0,41.0,9.0,153.0,1439.0,Simple Python interface for Graphviz.,19.0,34,True,,,13.0,graphviz,anaconda/python-graphviz,,,,52361.0,52361.0,https://pypi.org/project/graphviz,8421423.0,8421943.0,https://anaconda.org/anaconda/python-graphviz,2023-06-16 13:23:51.228,39580.0,,,,,2.0,,,,,,,,,,,,,,,
145,NIPYPE,nipy/nipype,medical-data,,https://github.com/nipy/nipype,https://github.com/nipy/nipype,Apache-2.0,2010-07-22 17:06:49.000,2023-08-25 13:40:10.000000,2023-08-25 13:40:09,14773.0,52.0,484.0,50.0,2262.0,386.0,946.0,699.0,Workflows and interfaces for neuroimaging packages.,251.0,34,True,2022-09-01 22:11:24,1.8.4,46.0,nipype,conda-forge/nipype,,,,3234.0,3234.0,https://pypi.org/project/nipype,68840.0,75674.0,https://anaconda.org/conda-forge/nipype,2023-06-16 13:24:57.429,580955.0,,,,,2.0,,,,,,,,,,,,,,,
146,PyFlink,apache/flink,ml-frameworks,,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10.000,2023-08-31 12:28:43.000000,2023-08-31 10:11:49,33976.0,584.0,11940.0,944.0,23329.0,,,21857.0,Apache Flink Python API.,1767.0,33,True,,,,apache-flink,,,,,11.0,11.0,https://pypi.org/project/apache-flink,52318.0,52318.0,,,,,,,,2.0,,,,,,,,,,,,,,,
147,EasyOCR,JaidedAI/EasyOCR,ocr,,https://github.com/JaidedAI/EasyOCR,https://github.com/JaidedAI/EasyOCR,Apache-2.0,2020-03-14 11:46:39.000,2023-08-29 14:22:33.000000,2023-07-04 12:44:09,600.0,2.0,2633.0,295.0,228.0,275.0,577.0,19309.0,"Ready-to-use OCR with 80+ supported languages and all popular writing scripts including Latin, Chinese, Arabic,..",122.0,33,True,2023-05-25 09:11:38,1.7.0,21.0,easyocr,,,,,3562.0,3562.0,https://pypi.org/project/easyocr,119776.0,278842.0,,,,,,,,1.0,6044519.0,,,,,,,,,,,,,,
148,MindsDB,mindsdb/mindsdb,ml-frameworks,,https://github.com/mindsdb/mindsdb,https://github.com/mindsdb/mindsdb,GPL-3.0,2018-08-02 17:56:45.000,2023-08-31 13:57:06.000000,2023-08-31 12:40:08,13843.0,1649.0,2227.0,376.0,3706.0,535.0,2622.0,17734.0,MindsDB connects AI models to databases.,748.0,33,False,2023-08-20 13:31:05,23.8.3.0,100.0,mindsdb,,,,['pytorch'],,,https://pypi.org/project/mindsdb,7930.0,7930.0,,,,,,,,2.0,,,,,,,,,,,,,,,
149,zipline,quantopian/zipline,financial-data,,https://github.com/quantopian/zipline,https://github.com/quantopian/zipline,Apache-2.0,2012-10-19 15:50:29.000,2023-07-17 16:46:23.000000,2020-10-14 16:36:49,6226.0,,4104.0,1004.0,1868.0,321.0,658.0,16433.0,"Zipline, a Pythonic Algorithmic Trading Library.",159.0,33,False,2020-10-05 15:43:07,1.4.1,13.0,zipline,conda-forge/zipline,,,,952.0,952.0,https://pypi.org/project/zipline,2788.0,2996.0,https://anaconda.org/conda-forge/zipline,2023-06-16 19:21:35.991,7293.0,,,,,1.0,,,,,,,,,,,,,,,
150,tensor2tensor,tensorflow/tensor2tensor,tensorflow-utils,,https://github.com/tensorflow/tensor2tensor,https://github.com/tensorflow/tensor2tensor,Apache-2.0,2017-06-15 16:57:39.000,2023-06-02 18:55:09.000000,2023-04-01 10:19:28,4379.0,,3237.0,463.0,671.0,575.0,672.0,14016.0,Library of deep learning models and datasets designed to make deep learning more accessible and accelerate ML research.,244.0,33,True,2020-06-17 16:10:01,1.15.7,75.0,tensor2tensor,,,,['tensorflow'],1404.0,1404.0,https://pypi.org/project/tensor2tensor,3999.0,3999.0,,,,,,,,1.0,,,,,,,,,,,,,,,
151,Lime,marcotcr/lime,interpretability,,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000,2023-08-01 18:30:38.000000,2021-07-29 23:17:25,531.0,,1696.0,264.0,113.0,80.0,535.0,10806.0,Lime: Explaining the predictions of any machine learning classifier.,62.0,33,False,2020-04-03 22:05:03,0.2.0.0,18.0,lime,conda-forge/lime,,,,4238.0,4238.0,https://pypi.org/project/lime,284872.0,287123.0,https://anaconda.org/conda-forge/lime,2023-06-16 13:18:57.655,180141.0,,,,,1.0,,,,,,,,,,,,,,,
152,TPOT,EpistasisLab/tpot,hyperopt,,https://github.com/EpistasisLab/tpot,https://github.com/EpistasisLab/tpot,LGPL-3.0,2015-11-03 21:08:40.000,2023-08-15 22:49:07.495000,2023-08-15 18:20:37,2422.0,4.0,1501.0,290.0,423.0,271.0,624.0,9201.0,A Python Automated Machine Learning tool that optimizes machine learning pipelines using genetic programming.,116.0,33,False,2023-08-15 18:21:39,0.12.1,29.0,tpot,conda-forge/tpot,,,['sklearn'],2300.0,2300.0,https://pypi.org/project/tpot,35296.0,41373.0,https://anaconda.org/conda-forge/tpot,2023-08-15 22:49:07.495,230955.0,,,,,1.0,,,,,,,,,,,,,,,
153,tensorboardX,lanpa/tensorboardX,ml-experiments,,https://github.com/lanpa/tensorboardX,https://github.com/lanpa/tensorboardX,MIT,2017-06-13 13:54:19.000,2023-08-20 16:29:43.490000,2023-08-20 11:58:59,525.0,15.0,852.0,86.0,271.0,71.0,376.0,7676.0,"tensorboard for pytorch (and chainer, mxnet, numpy, ...).",81.0,33,True,2022-06-05 10:13:32,2.5,17.0,tensorboardX,conda-forge/tensorboardx,,,,33819.0,33819.0,https://pypi.org/project/tensorboardX,2416878.0,2446454.0,https://anaconda.org/conda-forge/tensorboardx,2023-08-20 16:29:43.490,1094158.0,,,,,2.0,398.0,,,,,,,,,,,,,,
154,Pydub,jiaaro/pydub,audio,,https://github.com/jiaaro/pydub,https://github.com/jiaaro/pydub,MIT,2011-05-02 18:42:38.000,2023-08-14 20:55:28.000000,2022-12-08 17:49:19,746.0,,951.0,133.0,217.0,268.0,266.0,7591.0,Manipulate audio with a simple and easy high level interface.,95.0,33,True,2021-03-10 02:10:41,0.25.1,31.0,pydub,conda-forge/pydub,,,,37067.0,37067.0,https://pypi.org/project/pydub,3243144.0,3244260.0,https://anaconda.org/conda-forge/pydub,2023-06-16 16:12:25.533,62522.0,,,,,1.0,,,,,,,,,,,,,,,
155,PaddleSeg,PaddlePaddle/PaddleSeg,image,,https://github.com/PaddlePaddle/PaddleSeg,https://github.com/PaddlePaddle/PaddleSeg,Apache-2.0,2019-08-26 02:32:22.000,2023-08-31 11:35:35.000000,2023-08-18 01:59:56,2842.0,12.0,1535.0,87.0,1593.0,314.0,1565.0,7510.0,"Easy-to-use image segmentation library with awesome pre-trained model zoo, supporting wide-range of practical tasks in..",115.0,33,True,2023-04-11 13:27:26,2.8.0,18.0,paddleseg,,,,['paddle'],996.0,996.0,https://pypi.org/project/paddleseg,2098.0,2098.0,,,,,,,,2.0,,,,,,,,,,,,,,,
156,PyOD,yzhao062/pyod,others,,https://github.com/yzhao062/pyod,https://github.com/yzhao062/pyod,BSD-2-Clause,2017-10-03 20:29:04.000,2023-07-19 11:57:07.000000,2023-07-16 10:19:01,1688.0,8.0,1264.0,146.0,200.0,166.0,143.0,7351.0,A Comprehensive and Scalable Python Library for Outlier Detection (Anomaly Detection).,48.0,33,True,2023-06-25 06:09:29,1.1.0,36.0,pyod,conda-forge/pyod,,,,2716.0,2716.0,https://pypi.org/project/pyod,593270.0,595308.0,https://anaconda.org/conda-forge/pyod,2023-06-26 04:46:35.290,79483.0,,,,,2.0,,,,,,,,,,,,,,,
157,Activeloop,activeloopai/Hub,data-pipelines,,https://github.com/activeloopai/deeplake,https://github.com/activeloopai/deeplake,MPL-2.0,2019-08-09 06:17:59.000,2023-08-31 14:23:27.000000,2023-08-29 18:16:45,8031.0,464.0,511.0,82.0,2102.0,47.0,384.0,6772.0,"Database for AI. Store Vectors, Images, Texts, Videos, etc. Use with LLMs/LangChain. Store, query, version, &..",118.0,33,True,2023-08-29 18:10:14,3.6.22,100.0,hub,,,,,2004.0,2004.0,https://pypi.org/project/hub,4746.0,4746.0,,,,,,,,2.0,,,,,,,activeloopai/deeplake,,,,,,,,
158,H2O-3,h2oai/h2o-3,distributed-ml,,https://github.com/h2oai/h2o-3,https://github.com/h2oai/h2o-3,Apache-2.0,2014-03-03 16:08:07.000,2023-08-31 09:32:54.000000,2023-08-30 15:46:40,32059.0,98.0,1935.0,389.0,6599.0,2643.0,6394.0,6460.0,"H2O is an Open Source, Distributed, Fast & Scalable Machine Learning Platform: Deep Learning, Gradient Boosting (GBM)..",245.0,33,True,,,,h2o,,,,,11.0,11.0,https://pypi.org/project/h2o,335999.0,335999.0,,,,,,,,2.0,,,,,,,,,,,,,,,
159,InterpretML,interpretml/interpret,interpretability,,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000,2023-08-28 18:16:22.000000,2023-08-28 18:16:10,2745.0,205.0,667.0,140.0,84.0,63.0,320.0,5667.0,Fit interpretable models. Explain blackbox machine learning.,39.0,33,True,2023-08-28 03:48:17,0.4.4,39.0,interpret,,,,['jupyter'],505.0,505.0,https://pypi.org/project/interpret,57456.0,57456.0,,,,,,,,1.0,,,,,,,,,,,,,,,
160,PML,KevinMusgrave/pytorch-metric-learning,pytorch-utils,,https://github.com/KevinMusgrave/pytorch-metric-learning,https://github.com/KevinMusgrave/pytorch-metric-learning,MIT,2019-10-23 17:20:35.000,2023-08-27 11:07:46.000000,2023-07-25 15:00:08,1165.0,39.0,614.0,66.0,123.0,46.0,421.0,5413.0,"The easiest way to use deep metric learning in your application. Modular, flexible, and extensible. Written in PyTorch.",38.0,33,True,2023-07-25 15:01:13,2.3.0,54.0,pytorch-metric-learning,metric-learning/pytorch-metric-learning,,,['pytorch'],869.0,869.0,https://pypi.org/project/pytorch-metric-learning,258476.0,258724.0,https://anaconda.org/metric-learning/pytorch-metric-learning,2023-06-16 19:17:36.446,10685.0,,,,,1.0,,,,,,,,,,,,,,,
161,DEAP,deap/deap,distributed-ml,,https://github.com/DEAP/deap,https://github.com/DEAP/deap,LGPL-3.0,2014-05-21 20:07:39.000,2023-07-28 00:22:03.000000,2023-07-28 00:16:45,2332.0,76.0,1054.0,191.0,226.0,220.0,275.0,5253.0,Distributed Evolutionary Algorithms in Python.,87.0,33,False,,,6.0,deap,conda-forge/deap,,,,3865.0,3865.0,https://pypi.org/project/deap,189086.0,198613.0,https://anaconda.org/conda-forge/deap,2023-07-21 14:58:59.700,323932.0,,,,,2.0,,,,,,,,,,,,,,,
162,ClearML,allegroai/clearml,ml-experiments,,https://github.com/allegroai/clearml,https://github.com/allegroai/clearml,Apache-2.0,2019-06-10 08:18:32.000,2023-08-30 21:16:09.000000,2023-08-30 21:10:38,2187.0,67.0,585.0,88.0,229.0,370.0,498.0,4675.0,"ClearML - Auto-Magical CI/CD to streamline your ML workflow. Experiment Manager, MLOps and Data-Management.",84.0,33,True,2023-08-11 22:49:06,1.12.2,87.0,clearml,,allegroai/trains,,,694.0,694.0,https://pypi.org/project/clearml,230601.0,231233.0,,,,https://hub.docker.com/r/allegroai/trains,2020-10-05 10:16:46.865671,,30180.0,2.0,1485.0,,,,,,,,,,,,,,
163,aim,aimhubio/aim,ml-experiments,,https://github.com/aimhubio/aim,https://github.com/aimhubio/aim,Apache-2.0,2019-05-31 18:25:07.000,2023-08-31 14:07:16.000000,2023-08-30 16:54:59,2396.0,108.0,246.0,46.0,2030.0,280.0,637.0,4163.0,"Aim An easy-to-use & supercharged open-source AI metadata tracker (experiment tracking, AI agents tracing).",65.0,33,True,2023-06-02 08:59:51,3.17.5,55.0,aim,conda-forge/aim,,,,301.0,301.0,https://pypi.org/project/aim,131915.0,133409.0,https://anaconda.org/conda-forge/aim,2023-06-16 19:26:46.894,37369.0,,,,,2.0,,,,,,,,,,,,,,,
164,tensorflow-probability,tensorflow/probability,probabilistics,,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000,2023-08-30 22:33:38.000000,2023-08-30 22:33:36,11950.0,50.0,1018.0,170.0,451.0,568.0,728.0,3964.0,Probabilistic reasoning and statistical analysis in TensorFlow.,480.0,33,True,2023-08-04 17:50:20,0.21.0,47.0,tensorflow-probability,conda-forge/tensorflow-probability,,,['tensorflow'],,,https://pypi.org/project/tensorflow-probability,1225922.0,1229628.0,https://anaconda.org/conda-forge/tensorflow-probability,2023-07-23 10:45:53.935,111188.0,,,,,1.0,,,,,,,,,,,,,,,
