,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_monthly_downloads,updated_github_id,brew_id,apt_id,yum_id,maven_id,maven_url,snap_id,dnf_id,yay_id
101,Prophet,facebook/prophet,time-series-data,,https://github.com/facebook/prophet,https://github.com/facebook/prophet,MIT,2016-11-16 01:50:08.000,2023-08-08 13:24:26.000000,2023-07-07 12:21:54,775.0,11.0,4337.0,425.0,426.0,361.0,1676.0,16233.0,Tool for producing high quality forecasts for time series data that has multiple seasonality with linear or non-linear..,168.0,35,True,2023-05-29 15:12:28,1.1.4,15.0,fbprophet,conda-forge/prophet,,,,10.0,10.0,https://pypi.org/project/fbprophet,991785.0,1026450.0,https://anaconda.org/conda-forge/prophet,2023-06-15 14:12:13.774,969955.0,,,,,1.0,1880.0,,,,,,,,,,,,,,
102,imgaug,aleju/imgaug,image,,https://github.com/aleju/imgaug,https://github.com/aleju/imgaug,MIT,2015-07-10 20:31:33.000,2023-07-26 09:00:34.000000,2020-06-01 14:58:26,2913.0,,2351.0,232.0,336.0,281.0,222.0,13723.0,Image augmentation for machine learning experiments.,36.0,35,False,2020-02-06 06:18:40,0.4.0,3.0,imgaug,conda-forge/imgaug,,,,15964.0,15964.0,https://pypi.org/project/imgaug,312998.0,315735.0,https://anaconda.org/conda-forge/imgaug,2023-06-16 16:15:24.882,136889.0,,,,,2.0,,,,,,,,,,,,,,,
103,horovod,horovod/horovod,distributed-ml,,https://github.com/horovod/horovod,https://github.com/horovod/horovod,,2017-08-09 19:39:59.000,2023-07-28 17:48:29.000000,2023-06-26 06:46:56,1325.0,6.0,2140.0,334.0,1562.0,353.0,1842.0,13504.0,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",170.0,35,False,2023-06-12 09:26:22,0.28.1,24.0,horovod,,,,,976.0,976.0,https://pypi.org/project/horovod,69986.0,69986.0,,,,,,,,2.0,,stable/horovod,,,,,,,,,,,,,
104,ChatterBot,gunthercox/ChatterBot,nlp,,https://github.com/gunthercox/ChatterBot,https://github.com/gunthercox/ChatterBot,BSD-3-Clause,2014-09-28 14:49:00.000,2023-07-26 03:23:12.000000,2021-06-01 10:43:00,1848.0,,4212.0,548.0,708.0,331.0,1266.0,13497.0,"ChatterBot is a machine learning, conversational dialog engine for creating chat bots.",103.0,35,False,2020-08-22 18:42:43,1.0.8,86.0,chatterbot,,,,,5264.0,5264.0,https://pypi.org/project/chatterbot,30523.0,30523.0,,,,,,,,2.0,,,,,,,,,,,,,,,
105,NNI,microsoft/nni,hyperopt,,https://github.com/microsoft/nni,https://github.com/microsoft/nni,MIT,2018-06-01 05:51:44.000,2023-08-08 07:22:32.000000,2023-08-07 02:39:54,3011.0,24.0,1758.0,285.0,3497.0,301.0,1671.0,13184.0,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural..",192.0,35,True,2023-05-10 04:36:56,3.0rc1,39.0,nni,,,,,455.0,455.0,https://pypi.org/project/nni,22415.0,22415.0,,,,,,,,1.0,,,,,,,,,,,,,,,
106,sentence-transformers,UKPLab/sentence-transformers,nlp,,https://github.com/UKPLab/sentence-transformers,https://github.com/UKPLab/sentence-transformers,Apache-2.0,2019-07-24 10:53:51.000,2023-08-11 04:38:22.000000,2023-08-08 07:06:22,1202.0,5.0,2031.0,123.0,247.0,955.0,791.0,11595.0,Multilingual Sentence & Image Embeddings with BERT.,112.0,35,True,2022-06-26 19:52:06,2.2.2,32.0,sentence-transformers,conda-forge/sentence-transformers,,,['pytorch'],12891.0,12891.0,https://pypi.org/project/sentence-transformers,2406322.0,2410353.0,https://anaconda.org/conda-forge/sentence-transformers,2023-06-16 19:21:44.846,141099.0,,,,,2.0,,,,,,,,,,,,,,,
107,AllenNLP,allenai/allennlp,nlp,,https://github.com/allenai/allennlp,https://github.com/allenai/allennlp,Apache-2.0,2017-05-15 15:52:41.000,2023-06-16 16:12:37.768000,2022-11-22 00:42:46,2719.0,,2176.0,285.0,3096.0,80.0,2477.0,11558.0,"An open-source NLP research library, built on PyTorch.",265.0,35,True,2022-10-18 23:32:24,2.10.1,59.0,allennlp,conda-forge/allennlp,,,['pytorch'],3704.0,3704.0,https://pypi.org/project/allennlp,43974.0,46016.0,https://anaconda.org/conda-forge/allennlp,2023-06-16 16:12:37.768,114396.0,,,,,2.0,61.0,,,,,,,,,,,,,,
108,Theano,Theano/Theano,ml-frameworks,,https://github.com/Theano/Theano,https://github.com/Theano/Theano,,2011-08-10 03:48:06.000,2023-07-01 12:19:02.000000,2022-12-20 16:49:55,28132.0,,2411.0,548.0,4118.0,587.0,2087.0,9773.0,"Theano was a Python library that allows you to define, optimize, and evaluate mathematical expressions involving..",386.0,35,False,,,8.0,theano,conda-forge/theano,,,,14176.0,14176.0,https://pypi.org/project/theano,379111.0,406798.0,https://anaconda.org/conda-forge/theano,2023-06-16 13:23:49.668,2353437.0,,,,,2.0,,,,,,,,,,,,,,,
109,PySyft,OpenMined/PySyft,privacy-ml,,https://github.com/OpenMined/PySyft,https://github.com/OpenMined/PySyft,Apache-2.0,2017-07-18 20:41:16.000,2023-08-17 14:07:17.000000,2023-08-17 13:29:58,23684.0,2116.0,1889.0,205.0,4583.0,117.0,3301.0,8896.0,Perform data science on data that remains in someone elses server.,498.0,35,True,2023-06-23 10:40:49,0.8.1,26.0,syft,,,,['pytorch'],,,https://pypi.org/project/syft,4722.0,4722.0,,,,,,,,1.0,,,,,,,,,,,,,,,
110,TextBlob,sloria/TextBlob,nlp,,https://github.com/sloria/TextBlob,https://github.com/sloria/TextBlob,MIT,2013-06-30 18:29:18.000,2023-06-16 13:22:54.304000,2023-03-11 18:17:15,563.0,,1076.0,269.0,156.0,101.0,155.0,8654.0,"Simple, Pythonic, text processing--Sentiment analysis, part-of-speech tagging, noun phrase extraction, translation,..",36.0,35,True,2013-09-26 02:29:01,0.7.0,7.0,textblob,conda-forge/textblob,,,,31907.0,31907.0,https://pypi.org/project/textblob,638090.0,640815.0,https://anaconda.org/conda-forge/textblob,2023-06-16 13:22:54.304,228912.0,,,,,2.0,113.0,,,,,,,,,,,,,,
111,Pyro,pyro-ppl/pyro,probabilistics,,https://github.com/pyro-ppl/pyro,https://github.com/pyro-ppl/pyro,Apache-2.0,2017-06-16 05:03:47.000,2023-08-10 17:37:57.000000,2023-08-06 21:01:36,2407.0,18.0,943.0,204.0,2228.0,217.0,814.0,8082.0,Deep universal probabilistic programming with Python and PyTorch.,140.0,35,True,2023-07-29 21:20:27,1.8.6,33.0,pyro-ppl,conda-forge/pyro-ppl,,,['pytorch'],1545.0,1545.0,https://pypi.org/project/pyro-ppl,598649.0,601940.0,https://anaconda.org/conda-forge/pyro-ppl,2023-07-29 23:12:47.995,95456.0,,,,,1.0,,,,,,,,,,,,,,,
112,sentencepiece,google/sentencepiece,nlp,,https://github.com/google/sentencepiece,https://github.com/google/sentencepiece,Apache-2.0,2017-03-07 10:03:48.000,2023-08-05 09:01:24.000000,2023-08-05 09:01:02,884.0,6.0,979.0,125.0,254.0,25.0,624.0,8044.0,Unsupervised text tokenizer for Neural Network-based text generation.,78.0,35,True,2023-05-02 03:20:40,0.1.99,25.0,sentencepiece,conda-forge/sentencepiece,,,,37362.0,37362.0,https://pypi.org/project/sentencepiece,9910469.0,9926311.0,https://anaconda.org/conda-forge/sentencepiece,2023-07-01 19:06:44.275,568012.0,,,,,2.0,29493.0,,,,,,,,,,,,,,
113,NeMo,NVIDIA/NeMo,nlp,,https://github.com/NVIDIA/NeMo,https://github.com/NVIDIA/NeMo,Apache-2.0,2019-08-05 20:16:42.000,2023-08-17 08:58:40.000000,2023-08-17 04:59:50,5705.0,216.0,1660.0,163.0,5009.0,70.0,1647.0,7612.0,NeMo: a toolkit for conversational AI.,234.0,35,True,2023-08-04 19:50:15,1.20.0,44.0,nemo-toolkit,,,,['pytorch'],10.0,10.0,https://pypi.org/project/nemo-toolkit,40155.0,41430.0,,,,,,,,2.0,59937.0,,,,,,,,,,,,,,
114,OpenNMT,OpenNMT/OpenNMT-py,nlp,,https://github.com/OpenNMT/OpenNMT-py,https://github.com/OpenNMT/OpenNMT-py,MIT,2017-02-22 19:01:50.000,2023-08-17 13:43:08.000000,2023-08-01 19:55:45,2813.0,55.0,2059.0,174.0,1062.0,14.0,1383.0,6211.0,Open Source Neural Machine Translation and (Large) Language Models in PyTorch.,189.0,35,True,2023-06-22 11:33:50,3.3.0,44.0,OpenNMT-py,,,,['pytorch'],215.0,215.0,https://pypi.org/project/OpenNMT-py,3519.0,3519.0,,,,,,,,2.0,,,,,,,,,,,,,,,
115,BentoML,bentoml/BentoML,model-serialisation,,https://github.com/bentoml/BentoML,https://github.com/bentoml/BentoML,Apache-2.0,2019-04-02 01:39:27.000,2023-08-17 07:21:13.000000,2023-08-17 02:25:38,2592.0,161.0,603.0,67.0,3003.0,159.0,754.0,5479.0,Build Production-Grade AI Applications.,168.0,35,True,2023-08-01 21:11:12,1.1.1,87.0,bentoml,,,,,1195.0,1195.0,https://pypi.org/project/bentoml,102240.0,102280.0,,,,,,,,2.0,2103.0,,8.0,,,,,,,,,,,,
116,BigDL,intel-analytics/BigDL,distributed-ml,,https://github.com/intel-analytics/BigDL,https://github.com/intel-analytics/BigDL,Apache-2.0,2016-08-29 07:59:50.000,2023-08-17 09:19:01.000000,2023-08-17 07:06:36,20294.0,431.0,1037.0,236.0,6994.0,573.0,1197.0,4286.0,"Fast, distributed, secure AI for Big Data.",179.0,35,True,2023-04-24 02:17:43,2.3.0,18.0,bigdl,,,,,45.0,45.0,https://pypi.org/project/bigdl,5142.0,5142.0,,,,,,,,2.0,,,,,,,,,,,com.intel.analytics.bigdl:bigdl-SPARK_2.4,https://search.maven.org/artifact/com.intel.analytics.bigdl/bigdl-SPARK_2.4,,,
117,FiftyOne,voxel51/fiftyone,data-viz,,https://github.com/voxel51/fiftyone,https://github.com/voxel51/fiftyone,Apache-2.0,2020-04-22 13:43:28.000,2023-08-17 00:28:26.000000,2023-08-16 17:38:30,17801.0,722.0,394.0,50.0,2122.0,442.0,859.0,4020.0,"Visualize, create, and debug image and video datasets and model predictions.",89.0,35,True,2023-08-08 16:28:35,0.21.6,70.0,fiftyone,,,,"['tensorflow', 'pytorch', 'jupyter']",378.0,378.0,https://pypi.org/project/fiftyone,104136.0,104136.0,,,,,,,,2.0,,,,,,,,,,,,,,,
118,plotnine,has2k1/plotnine,data-viz,,https://github.com/has2k1/plotnine,https://github.com/has2k1/plotnine,MIT,2017-04-24 19:00:44.000,2023-08-16 19:41:58.000000,2023-08-08 07:57:53,1994.0,27.0,197.0,68.0,128.0,70.0,497.0,3539.0,A grammar of graphics for Python.,103.0,35,True,2023-07-21 09:35:29,0.12.2,15.0,plotnine,conda-forge/plotnine,,,,5606.0,5606.0,https://pypi.org/project/plotnine,1524631.0,1532314.0,https://anaconda.org/conda-forge/plotnine,2023-07-31 20:56:37.934,291958.0,,,,,2.0,,,,,,,,,,,,,,,
119,Rasterio,rasterio/rasterio,geospatial-data,,https://github.com/rasterio/rasterio,https://github.com/rasterio/rasterio,,2013-11-04 16:36:27.000,2023-08-15 03:05:04.000000,2023-08-15 03:05:03,3770.0,26.0,508.0,148.0,1090.0,117.0,1570.0,2001.0,Rasterio reads and writes geospatial raster datasets.,149.0,35,False,2023-06-28 17:18:47,1.3.8,81.0,rasterio,conda-forge/rasterio,,,,8513.0,8513.0,https://pypi.org/project/rasterio,1675148.0,1755886.0,https://anaconda.org/conda-forge/rasterio,2023-06-29 11:08:32.699,2502656.0,,,,,2.0,852.0,,,,,,,,,,,,,,
120,snakemake,snakemake/snakemake,ml-experiments,,https://github.com/snakemake/snakemake,https://github.com/snakemake/snakemake,MIT,2015-10-17 15:43:54.867,2023-08-17 07:06:08.000000,2023-08-11 10:02:34,4804.0,78.0,439.0,21.0,1053.0,801.0,560.0,1881.0,"This is the development home of the workflow management system Snakemake. For general information, see.",307.0,35,True,2023-08-08 13:31:05,7.32.3,215.0,snakemake,bioconda/snakemake,,,,1622.0,1622.0,https://pypi.org/project/snakemake,88914.0,97712.0,https://anaconda.org/bioconda/snakemake,2023-08-10 01:02:22.462,827083.0,,,,,2.0,,,,,,,,,,,,,,,
121,TF Addons,tensorflow/addons,tensorflow-utils,,https://github.com/tensorflow/addons,https://github.com/tensorflow/addons,Apache-2.0,2018-11-26 23:57:17.000,2023-07-12 13:46:56.000000,2023-07-12 13:46:52,1510.0,8.0,551.0,59.0,1870.0,76.0,892.0,1658.0,Useful extra functionality for TensorFlow 2.x maintained by SIG-addons.,204.0,35,True,2023-07-11 23:22:52,0.21.0,36.0,tensorflow-addons,,,,['tensorflow'],12840.0,12840.0,https://pypi.org/project/tensorflow-addons,894007.0,894007.0,,,,,,,,1.0,,,,,,,,,,,,,,,
122,metrics,PyTorchLightning/metrics,distributed-ml,,https://github.com/Lightning-AI/torchmetrics,https://github.com/Lightning-AI/torchmetrics,Apache-2.0,2020-12-22 20:02:42.000,2023-08-17 10:02:12.000000,2023-08-16 12:13:56,1416.0,143.0,320.0,27.0,1140.0,46.0,624.0,1601.0,"Torchmetrics - Machine learning metrics for distributed, scalable PyTorch applications.",208.0,35,True,2023-08-08 15:44:39,1.0.3,35.0,metrics,conda-forge/torchmetrics,,,['pytorch'],14157.0,14157.0,https://pypi.org/project/metrics,9538.0,44628.0,https://anaconda.org/conda-forge/torchmetrics,2023-08-08 17:51:41.137,1014351.0,,,,,2.0,3280.0,,,,,,Lightning-AI/torchmetrics,,,,,,,,
123,arviz,arviz-devs/arviz,interpretability,,https://github.com/arviz-devs/arviz,https://github.com/arviz-devs/arviz,Apache-2.0,2015-07-29 11:51:10.000,2023-07-30 06:42:19.000000,2023-07-18 22:29:35,1506.0,16.0,340.0,48.0,1447.0,162.0,652.0,1424.0,Exploratory analysis of Bayesian models with Python.,147.0,35,True,2023-07-18 19:49:18,0.16.1,33.0,arviz,conda-forge/arviz,,,,4580.0,4580.0,https://pypi.org/project/arviz,1442714.0,1490808.0,https://anaconda.org/conda-forge/arviz,2023-07-19 16:40:50.313,1875595.0,,,,,1.0,133.0,,,,,,,,,,,,,,
124,TensorFlow Text,tensorflow/text,nlp,,https://github.com/tensorflow/text,https://github.com/tensorflow/text,Apache-2.0,2019-05-29 22:10:03.000,2023-08-16 21:56:50.000000,2023-08-11 16:49:26,849.0,21.0,293.0,45.0,980.0,63.0,154.0,1131.0,Making text a first-class citizen in TensorFlow.,109.0,35,True,2023-07-06 20:43:53,2.13.0,49.0,tensorflow-text,,,,['tensorflow'],5684.0,5684.0,https://pypi.org/project/tensorflow-text,3592970.0,3592970.0,,,,,,,,2.0,,,,,,,,,,,,,,,
125,detectron2,facebookresearch/detectron2,image,,https://github.com/facebookresearch/detectron2,https://github.com/facebookresearch/detectron2,Apache-2.0,2019-09-05 21:30:20.000,2023-08-15 04:57:03.000000,2023-08-14 17:13:08,1484.0,18.0,6529.0,375.0,629.0,333.0,3009.0,25922.0,"Detectron2 is a platform for object detection, segmentation and other visual recognition tasks.",256.0,34,True,2021-11-15 22:08:26,0.6,10.0,detectron2,conda-forge/detectron2,,,['pytorch'],1330.0,1330.0,https://pypi.org/project/detectron2,,5342.0,https://anaconda.org/conda-forge/detectron2,2023-06-23 08:23:13.856,197663.0,,,,,2.0,,,,,,,,,,,,,,,
126,fastText,facebookresearch/fastText,nlp,,https://github.com/facebookresearch/fastText,https://github.com/facebookresearch/fastText,MIT,2016-07-16 13:38:42.000,2023-07-03 09:20:46.000000,2023-06-21 06:01:59,384.0,2.0,4454.0,851.0,262.0,453.0,609.0,24922.0,Library for fast text representation and classification.,62.0,34,True,2020-04-28 09:51:33,0.9.2,4.0,fasttext,conda-forge/fasttext,,,,4863.0,4863.0,https://pypi.org/project/fasttext,1202228.0,1203116.0,https://anaconda.org/conda-forge/fasttext,2023-06-16 13:22:18.275,62162.0,,,,,2.0,,,,,,,,,,,,,,,
127,PyFlink,apache/flink,ml-frameworks,,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10.000,2023-08-17 13:34:26.000000,2023-08-17 12:05:35,33859.0,532.0,11900.0,945.0,23219.0,,,21790.0,Apache Flink Python API.,1754.0,34,True,,,,apache-flink,,,,,10.0,10.0,https://pypi.org/project/apache-flink,62009.0,62009.0,,,,,,,,2.0,,,,,,,,,,,,,,,
128,EasyOCR,JaidedAI/EasyOCR,ocr,,https://github.com/JaidedAI/EasyOCR,https://github.com/JaidedAI/EasyOCR,Apache-2.0,2020-03-14 11:46:39.000,2023-08-08 00:24:07.000000,2023-07-04 12:44:09,600.0,6.0,2623.0,293.0,228.0,271.0,575.0,19154.0,"Ready-to-use OCR with 80+ supported languages and all popular writing scripts including Latin, Chinese, Arabic,..",122.0,34,True,2023-05-25 09:11:38,1.7.0,21.0,easyocr,,,,,3452.0,3452.0,https://pypi.org/project/easyocr,117961.0,271256.0,,,,,,,,1.0,5825216.0,,,,,,,,,,,,,,
129,MindsDB,mindsdb/mindsdb,ml-frameworks,,https://github.com/mindsdb/mindsdb,https://github.com/mindsdb/mindsdb,GPL-3.0,2018-08-02 17:56:45.000,2023-08-17 13:40:11.000000,2023-08-17 12:47:04,13720.0,1907.0,2211.0,373.0,3658.0,553.0,2582.0,17577.0,MindsDB connects AI models to databases.,745.0,34,False,2023-08-03 18:24:30,23.8.1.0,100.0,mindsdb,,,,['pytorch'],,,https://pypi.org/project/mindsdb,10123.0,10123.0,,,,,,,,2.0,,,,,,,,,,,,,,,
130,Recommenders,microsoft/recommenders,recommender-systems,,https://github.com/microsoft/recommenders,https://github.com/microsoft/recommenders,MIT,2018-09-19 10:06:07.000,2023-08-14 15:53:37.000000,2023-07-05 17:40:19,8478.0,76.0,2734.0,261.0,1173.0,170.0,616.0,16181.0,Best Practices on Recommendation Systems.,126.0,34,True,2022-07-20 05:58:55,1.1.1,12.0,recommenders,,,,,79.0,79.0,https://pypi.org/project/recommenders,48996.0,49003.0,,,,,,,,1.0,421.0,,,,,,,,,,,,,,
131,Albumentations,albumentations-team/albumentations,image,,https://github.com/albumentations-team/albumentations,https://github.com/albumentations-team/albumentations,MIT,2018-06-06 03:10:50.000,2023-06-24 11:05:09.000000,2023-06-10 07:12:14,779.0,2.0,1498.0,125.0,654.0,357.0,425.0,12421.0,Fast image augmentation library and an easy-to-use wrapper around other libraries. Documentation:..,129.0,34,True,2023-06-10 07:44:08,1.3.1,18.0,albumentations,conda-forge/albumentations,,,['pytorch'],16811.0,16811.0,https://pypi.org/project/albumentations,1033427.0,1035974.0,https://anaconda.org/conda-forge/albumentations,2023-06-12 13:29:26.010,127380.0,,,,,2.0,,,,,,,,,,,,,,,
132,Annoy,spotify/annoy,nn-search,,https://github.com/spotify/annoy,https://github.com/spotify/annoy,Apache-2.0,2013-04-01 20:29:40.000,2023-07-15 09:42:34.000000,2023-06-14 16:31:42,876.0,6.0,1087.0,319.0,266.0,50.0,337.0,11751.0,Approximate Nearest Neighbors in C++/Python optimized for memory usage and loading/saving to disk.,87.0,34,True,2023-06-14 16:34:48,1.17.3,21.0,annoy,conda-forge/python-annoy,,,,3089.0,3089.0,https://pypi.org/project/annoy,979537.0,983801.0,https://anaconda.org/conda-forge/python-annoy,2023-06-16 13:18:50.070,353992.0,,,,,2.0,,,,,,,,,,,,,,,
133,ParlAI,facebookresearch/ParlAI,nlp,,https://github.com/facebookresearch/ParlAI,https://github.com/facebookresearch/ParlAI,MIT,2017-04-24 17:10:44.000,2023-08-14 23:36:50.000000,2023-08-14 19:39:56,4348.0,25.0,1992.0,290.0,3392.0,48.0,1493.0,10239.0,A framework for training and evaluating AI models on a variety of openly available dialogue datasets.,213.0,34,True,2023-06-06 20:16:41,1.7.2,23.0,parlai,,,,['pytorch'],207.0,207.0,https://pypi.org/project/parlai,1032.0,1032.0,,,,,,,,2.0,,,,,,,,,,,,,,,
134,fuzzywuzzy,seatgeek/fuzzywuzzy,nlp,,https://github.com/seatgeek/fuzzywuzzy,https://github.com/seatgeek/fuzzywuzzy,GPL-2.0,2011-07-08 19:32:34.000,2023-06-16 13:22:53.603000,2021-09-09 20:54:41,384.0,,876.0,266.0,148.0,82.0,103.0,8939.0,Fuzzy String Matching in Python.,70.0,34,False,2020-02-13 22:14:12,0.18.0,23.0,fuzzywuzzy,conda-forge/fuzzywuzzy,,,,19953.0,19953.0,https://pypi.org/project/fuzzywuzzy,5172326.0,5178195.0,https://anaconda.org/conda-forge/fuzzywuzzy,2023-06-16 13:22:53.603,498880.0,,,,,2.0,,,,,,,,,,,,,,,
135,Vowpal Wabbit,VowpalWabbit/vowpal_wabbit,ml-frameworks,,https://github.com/VowpalWabbit/vowpal_wabbit,https://github.com/VowpalWabbit/vowpal_wabbit,BSD-3-Clause,2009-07-31 19:36:58.000,2023-08-17 14:00:34.714000,2023-07-20 17:28:39,10386.0,19.0,1855.0,349.0,3378.0,124.0,1126.0,8263.0,Vowpal Wabbit is a machine learning system which pushes the frontier of machine learning with techniques such as..,329.0,34,True,2023-07-19 14:18:35,9.9.0,29.0,vowpalwabbit,conda-forge/vowpalwabbit,,,,,,https://pypi.org/project/vowpalwabbit,133918.0,137712.0,https://anaconda.org/conda-forge/vowpalwabbit,2023-08-17 14:00:34.714,129014.0,,,,,2.0,,,,,,,,,,,,,,,
136,Pydub,jiaaro/pydub,audio,,https://github.com/jiaaro/pydub,https://github.com/jiaaro/pydub,MIT,2011-05-02 18:42:38.000,2023-08-14 20:55:28.000000,2022-12-08 17:49:19,746.0,,944.0,133.0,217.0,268.0,266.0,7530.0,Manipulate audio with a simple and easy high level interface.,95.0,34,True,2021-03-10 02:10:41,0.25.1,31.0,pydub,conda-forge/pydub,,,,35202.0,35202.0,https://pypi.org/project/pydub,3319961.0,3321051.0,https://anaconda.org/conda-forge/pydub,2023-06-16 16:12:25.533,61090.0,,,,,1.0,,,,,,,,,,,,,,,
137,einops,arogozhnikov/einops,ml-frameworks,,https://github.com/arogozhnikov/einops,https://github.com/arogozhnikov/einops,MIT,2018-09-22 00:45:08.000,2023-08-14 05:41:41.000000,2023-08-14 05:02:13,631.0,31.0,305.0,67.0,95.0,27.0,120.0,7137.0,"Deep learning operations reinvented (for pytorch, tensorflow, jax and others).",23.0,34,True,2023-04-19 04:13:12,0.6.1,12.0,einops,conda-forge/einops,,,,15299.0,15299.0,https://pypi.org/project/einops,4216589.0,4219405.0,https://anaconda.org/conda-forge/einops,2023-06-16 16:16:58.561,132356.0,,,,,2.0,,,,,,,,,,,,,,,
138,featuretools,alteryx/featuretools,hyperopt,,https://github.com/alteryx/featuretools,https://github.com/alteryx/featuretools,BSD-3-Clause,2017-09-08 22:15:17.000,2023-08-16 15:48:25.000000,2023-08-16 15:48:23,1300.0,20.0,814.0,157.0,1632.0,165.0,795.0,6752.0,An open source python library for automated feature engineering.,70.0,34,True,2023-07-24 15:39:18,1.27.0,100.0,featuretools,conda-forge/featuretools,,,,1398.0,1398.0,https://pypi.org/project/featuretools,83320.0,87567.0,https://anaconda.org/conda-forge/featuretools,2023-07-24 20:21:04.496,161409.0,,,,,1.0,,,,,,,,,,,,,,,
139,Autograd,HIPS/autograd,others,,https://github.com/HIPS/autograd,https://github.com/HIPS/autograd,MIT,2014-11-24 15:50:23.000,2023-08-02 10:57:30.000000,2023-08-02 10:57:30,1413.0,26.0,835.0,214.0,219.0,152.0,232.0,6426.0,Efficiently computes derivatives of numpy code.,55.0,34,True,2015-03-05 19:30:11,1.0,7.0,autograd,conda-forge/autograd,,,,5919.0,5919.0,https://pypi.org/project/autograd,1178783.0,1203121.0,https://anaconda.org/conda-forge/autograd,2023-06-26 15:21:38.267,340745.0,,,,,1.0,,,,,,,,,,,,,,,
140,UMAP,lmcinnes/umap,data-viz,,https://github.com/lmcinnes/umap,https://github.com/lmcinnes/umap,BSD-3-Clause,2017-07-02 01:11:17.000,2023-08-04 18:18:22.000000,2023-08-04 18:18:22,1695.0,17.0,703.0,126.0,254.0,401.0,322.0,6392.0,Uniform Manifold Approximation and Projection.,121.0,34,True,2022-04-13 21:19:42,0.5.3,26.0,umap-learn,conda-forge/umap-learn,,,,10094.0,10094.0,https://pypi.org/project/umap-learn,837856.0,870834.0,https://anaconda.org/conda-forge/umap-learn,2023-06-16 16:09:19.013,2110624.0,,,,,2.0,,,,,,,,,,,,,,,
141,Chainer,chainer/chainer,ml-frameworks,,https://github.com/chainer/chainer,https://github.com/chainer/chainer,MIT,2015-06-05 05:50:37.000,2023-06-16 19:17:58.452000,2022-10-17 02:18:00,30611.0,,1322.0,292.0,6586.0,12.0,2030.0,5819.0,A flexible framework of neural networks for deep learning.,325.0,34,True,2022-06-29 08:19:03,7.8.1.post1,100.0,chainer,conda-forge/chainer,,,,3080.0,3080.0,https://pypi.org/project/chainer,18438.0,18803.0,https://anaconda.org/conda-forge/chainer,2023-06-16 19:17:58.452,15330.0,,,,,2.0,,,,,,,,,,,,,,,
142,InterpretML,interpretml/interpret,interpretability,,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000,2023-08-15 04:31:39.000000,2023-08-15 04:31:32,2722.0,201.0,666.0,141.0,84.0,59.0,320.0,5650.0,Fit interpretable models. Explain blackbox machine learning.,39.0,34,True,2023-08-11 13:45:31,0.4.3,38.0,interpret,,,,['jupyter'],495.0,495.0,https://pypi.org/project/interpret,63793.0,63793.0,,,,,,,,1.0,,,,,,,,,,,,,,,
143,PyQtGraph,pyqtgraph/pyqtgraph,data-viz,,https://github.com/pyqtgraph/pyqtgraph,https://github.com/pyqtgraph/pyqtgraph,,2013-09-12 07:18:21.000,2023-08-17 13:19:27.000000,2023-08-12 23:29:15,3770.0,92.0,991.0,154.0,1492.0,325.0,853.0,3360.0,Fast data visualization and GUI tools for scientific / engineering applications.,257.0,34,False,2023-04-14 21:24:10,pyqtgraph-0.13.3,13.0,pyqtgraph,conda-forge/pyqtgraph,,,,7761.0,7761.0,https://pypi.org/project/pyqtgraph,117988.0,123608.0,https://anaconda.org/conda-forge/pyqtgraph,2023-06-16 13:19:32.302,444040.0,,,,,2.0,,,,,,,,,,,,,,,
144,datashader,holoviz/datashader,data-viz,,https://github.com/holoviz/datashader,https://github.com/holoviz/datashader,BSD-3-Clause,2015-12-23 18:02:20.000,2023-08-17 12:55:00.403000,2023-08-17 08:45:48,1464.0,44.0,352.0,94.0,706.0,127.0,432.0,3043.0,Quickly and accurately render even the largest data.,53.0,34,True,2023-08-17 10:44:40,0.15.2,32.0,datashader,conda-forge/datashader,,,,2754.0,2754.0,https://pypi.org/project/datashader,73112.0,89644.0,https://anaconda.org/conda-forge/datashader,2023-08-17 12:55:00.403,644768.0,,,,,2.0,,,,,,,,,,,,,,,
