,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_monthly_downloads,updated_github_id,brew_id,apt_id,yum_id,maven_id,maven_url,snap_id,dnf_id,yay_id
123,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/huggingface/pytorch-image-models,https://github.com/huggingface/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2023-08-03 10:45:56.000000,2023-07-29 04:47:26,1928,67.0,4139.0,299.0,361.0,74.0,691.0,26242,"PyTorch image models, scripts, pretrained weights -- ResNet, ResNeXT, EfficientNet, EfficientNetV2, NFNet, Vision..",104.0,34,True,2023-05-14 15:08:21,0.9.2,46.0,timm,conda-forge/timm,,,['pytorch'],,,https://pypi.org/project/timm,3352652.0,3454730.0,https://anaconda.org/conda-forge/timm,2023-06-16 19:20:50.732,83310.0,,,,,2.0,5091226.0,,,,,,huggingface/pytorch-image-models,,,,,,,,
124,detectron2,facebookresearch/detectron2,image,,https://github.com/facebookresearch/detectron2,https://github.com/facebookresearch/detectron2,Apache-2.0,2019-09-05 21:30:20.000,2023-08-03 00:05:38.000000,2023-07-24 20:01:08,1482,17.0,6504.0,372.0,626.0,330.0,3007.0,25781,"Detectron2 is a platform for object detection, segmentation and other visual recognition tasks.",255.0,34,True,2021-11-15 22:08:26,0.6,10.0,detectron2,conda-forge/detectron2,,,['pytorch'],1302.0,1302.0,https://pypi.org/project/detectron2,,5257.0,https://anaconda.org/conda-forge/detectron2,2023-06-23 08:23:13.856,194527.0,,,,,2.0,,,,,,,,,,,,,,,
125,MMDetection,open-mmlab/mmdetection,image,,https://github.com/open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,Apache-2.0,2018-08-22 07:06:06.000,2023-08-03 12:28:10.000000,2023-06-30 07:37:44,2613,62.0,7940.0,374.0,2972.0,853.0,6458.0,25118,OpenMMLab Detection Toolbox and Benchmark.,411.0,34,True,2023-06-30 07:41:30,3.1.0,51.0,mmdet,,,,['pytorch'],,,https://pypi.org/project/mmdet,160183.0,160183.0,,,,,,,,2.0,,,,,,,,,,,,,,,
126,fastText,facebookresearch/fastText,nlp,,https://github.com/facebookresearch/fastText,https://github.com/facebookresearch/fastText,MIT,2016-07-16 13:38:42.000,2023-07-03 09:20:46.000000,2023-06-21 06:01:59,384,2.0,4445.0,849.0,262.0,454.0,608.0,24871,Library for fast text representation and classification.,62.0,34,True,2020-04-28 09:51:33,0.9.2,4.0,fasttext,conda-forge/fasttext,,,,4817.0,4817.0,https://pypi.org/project/fasttext,1056021.0,1056894.0,https://anaconda.org/conda-forge/fasttext,2023-06-16 13:22:18.275,61177.0,,,,,2.0,,,,,,,,,,,,,,,
127,Netron,lutzroeder/netron,interpretability,,https://github.com/lutzroeder/netron,https://github.com/lutzroeder/netron,MIT,2010-12-26 12:53:43.000,2023-08-03 06:02:05.000000,2023-08-03 02:57:00,7029,331.0,2476.0,292.0,169.0,28.0,929.0,23618,"Visualizer for neural network, deep learning, and machine learning models.",,34,True,2023-08-01 04:06:02,7.1.0,3.0,netron,,,,"['pytorch', 'tensorflow']",10.0,10.0,https://pypi.org/project/netron,13635.0,80393.0,,,,,,,,1.0,66758.0,,,,,,,,,,,,,,
128,DeepSpeech,mozilla/DeepSpeech,audio,,https://github.com/mozilla/DeepSpeech,https://github.com/mozilla/DeepSpeech,MPL-2.0,2016-06-02 15:04:53.000,2023-07-20 13:12:55.000000,2021-11-17 17:52:52,3466,,3647.0,669.0,1667.0,114.0,1977.0,22729,"DeepSpeech is an open source embedded (offline, on-device) speech-to-text engine which can run in real time on devices..",163.0,34,False,2020-12-10 15:58:47,0.9.3,100.0,deepspeech,conda-forge/deepspeech,,,['tensorflow'],358.0,358.0,https://pypi.org/project/deepspeech,10135.0,27915.0,https://anaconda.org/conda-forge/deepspeech,2023-06-16 19:27:01.157,2110.0,,,,,1.0,1044102.0,,,,,,,,,,,,,,
129,MindsDB,mindsdb/mindsdb,ml-frameworks,,https://github.com/mindsdb/mindsdb,https://github.com/mindsdb/mindsdb,GPL-3.0,2018-08-02 17:56:45.000,2023-08-03 13:57:29.000000,2023-08-03 12:17:01,13390,1885.0,2193.0,371.0,3583.0,530.0,2557.0,17422,MindsDB connects AI models to databases and applications.,740.0,34,False,2023-07-25 18:14:04,23.7.4.1,100.0,mindsdb,,,,['pytorch'],,,https://pypi.org/project/mindsdb,8754.0,8754.0,,,,,,,,2.0,,,,,,,,,,,,,,,
130,Recommenders,microsoft/recommenders,recommender-systems,,https://github.com/microsoft/recommenders,https://github.com/microsoft/recommenders,MIT,2018-09-19 10:06:07.000,2023-07-22 11:22:45.000000,2023-07-05 17:40:19,8478,77.0,2724.0,261.0,1172.0,166.0,615.0,16114,Best Practices on Recommendation Systems.,126.0,34,True,2022-07-20 05:58:55,1.1.1,12.0,recommenders,,,,,79.0,79.0,https://pypi.org/project/recommenders,51407.0,51414.0,,,,,,,,1.0,413.0,,,,,,,,,,,,,,
131,Albumentations,albumentations-team/albumentations,image,,https://github.com/albumentations-team/albumentations,https://github.com/albumentations-team/albumentations,MIT,2018-06-06 03:10:50.000,2023-06-24 11:05:09.000000,2023-06-10 07:12:14,779,2.0,1500.0,125.0,654.0,352.0,425.0,12357,Fast image augmentation library and an easy-to-use wrapper around other libraries. Documentation:..,129.0,34,True,2023-06-10 07:44:08,1.3.1,18.0,albumentations,conda-forge/albumentations,,,['pytorch'],16517.0,16517.0,https://pypi.org/project/albumentations,823429.0,825928.0,https://anaconda.org/conda-forge/albumentations,2023-06-12 13:29:26.010,124951.0,,,,,2.0,,,,,,,,,,,,,,,
132,Annoy,spotify/annoy,nn-search,,https://github.com/spotify/annoy,https://github.com/spotify/annoy,Apache-2.0,2013-04-01 20:29:40.000,2023-07-15 09:42:34.000000,2023-06-14 16:31:42,876,8.0,1084.0,320.0,266.0,49.0,336.0,11698,Approximate Nearest Neighbors in C++/Python optimized for memory usage and loading/saving to disk.,87.0,34,True,2023-06-14 16:34:48,1.17.3,21.0,annoy,conda-forge/python-annoy,,,,3064.0,3064.0,https://pypi.org/project/annoy,1117364.0,1121604.0,https://anaconda.org/conda-forge/python-annoy,2023-06-16 13:18:50.070,351982.0,,,,,2.0,,,,,,,,,,,,,,,
133,TPOT,EpistasisLab/tpot,hyperopt,,https://github.com/EpistasisLab/tpot,https://github.com/EpistasisLab/tpot,LGPL-3.0,2015-11-03 21:08:40.000,2023-07-20 14:46:51.000000,2023-06-01 22:41:40,2418,12.0,1505.0,290.0,422.0,268.0,622.0,9178,A Python Automated Machine Learning tool that optimizes machine learning pipelines using genetic programming.,116.0,34,False,2023-05-25 22:44:19,0.12.0,28.0,tpot,conda-forge/tpot,,,['sklearn'],2266.0,2266.0,https://pypi.org/project/tpot,37136.0,39867.0,https://anaconda.org/conda-forge/tpot,2023-06-16 13:22:56.837,226684.0,,,,,1.0,,,,,,,,,,,,,,,
134,fuzzywuzzy,seatgeek/fuzzywuzzy,nlp,,https://github.com/seatgeek/fuzzywuzzy,https://github.com/seatgeek/fuzzywuzzy,GPL-2.0,2011-07-08 19:32:34.000,2023-06-16 13:22:53.603000,2021-09-09 20:54:41,384,,876.0,266.0,148.0,82.0,103.0,8934,Fuzzy String Matching in Python.,70.0,34,False,2020-02-13 22:14:12,0.18.0,23.0,fuzzywuzzy,conda-forge/fuzzywuzzy,,,,19793.0,19793.0,https://pypi.org/project/fuzzywuzzy,5194487.0,5200304.0,https://anaconda.org/conda-forge/fuzzywuzzy,2023-06-16 13:22:53.603,494475.0,,,,,2.0,,,,,,,,,,,,,,,
135,Vowpal Wabbit,VowpalWabbit/vowpal_wabbit,ml-frameworks,,https://github.com/VowpalWabbit/vowpal_wabbit,https://github.com/VowpalWabbit/vowpal_wabbit,BSD-3-Clause,2009-07-31 19:36:58.000,2023-08-01 12:54:13.000000,2023-07-20 17:28:39,10386,29.0,1858.0,350.0,3376.0,125.0,1124.0,8256,Vowpal Wabbit is a machine learning system which pushes the frontier of machine learning with techniques such as..,329.0,34,True,2023-07-19 14:18:35,9.9.0,29.0,vowpalwabbit,conda-forge/vowpalwabbit,,,,,,https://pypi.org/project/vowpalwabbit,153376.0,155976.0,https://anaconda.org/conda-forge/vowpalwabbit,2023-06-16 16:16:01.101,127427.0,,,,,2.0,,,,,,,,,,,,,,,
136,Pydub,jiaaro/pydub,audio,,https://github.com/jiaaro/pydub,https://github.com/jiaaro/pydub,MIT,2011-05-02 18:42:38.000,2023-07-25 10:36:18.000000,2022-12-08 17:49:19,746,,943.0,134.0,216.0,265.0,266.0,7488,Manipulate audio with a simple and easy high level interface.,95.0,34,True,2021-03-10 02:10:41,0.25.1,31.0,pydub,conda-forge/pydub,,,,33633.0,33633.0,https://pypi.org/project/pydub,3274460.0,3275526.0,https://anaconda.org/conda-forge/pydub,2023-06-16 16:12:25.533,59726.0,,,,,1.0,,,,,,,,,,,,,,,
137,einops,arogozhnikov/einops,ml-frameworks,,https://github.com/arogozhnikov/einops,https://github.com/arogozhnikov/einops,MIT,2018-09-22 00:45:08.000,2023-08-01 21:29:49.000000,2023-07-08 02:43:39,627,33.0,303.0,67.0,93.0,29.0,117.0,7078,"Deep learning operations reinvented (for pytorch, tensorflow, jax and others).",23.0,34,True,2023-04-19 04:13:12,0.6.1,11.0,einops,conda-forge/einops,,,,14559.0,14559.0,https://pypi.org/project/einops,3880629.0,3883288.0,https://anaconda.org/conda-forge/einops,2023-06-16 16:16:58.561,125017.0,,,,,2.0,,,,,,,,,,,,,,,
138,featuretools,alteryx/featuretools,hyperopt,,https://github.com/alteryx/featuretools,https://github.com/alteryx/featuretools,BSD-3-Clause,2017-09-08 22:15:17.000,2023-07-27 16:23:42.000000,2023-07-27 16:23:40,1294,15.0,815.0,157.0,1626.0,165.0,791.0,6730,An open source python library for automated feature engineering.,70.0,34,True,2023-07-24 15:39:18,1.27.0,100.0,featuretools,conda-forge/featuretools,,,,1392.0,1392.0,https://pypi.org/project/featuretools,68606.0,72805.0,https://anaconda.org/conda-forge/featuretools,2023-07-24 20:21:04.496,159593.0,,,,,1.0,,,,,,,,,,,,,,,
139,Autograd,HIPS/autograd,others,,https://github.com/HIPS/autograd,https://github.com/HIPS/autograd,MIT,2014-11-24 15:50:23.000,2023-08-02 10:57:30.000000,2023-08-02 10:57:30,1413,26.0,835.0,215.0,219.0,152.0,232.0,6413,Efficiently computes derivatives of numpy code.,55.0,34,True,2015-03-05 19:30:11,1.0,7.0,autograd,conda-forge/autograd,,,,5826.0,5826.0,https://pypi.org/project/autograd,1079344.0,1103441.0,https://anaconda.org/conda-forge/autograd,2023-06-26 15:21:38.267,337358.0,,,,,1.0,,,,,,,,,,,,,,,
140,UMAP,lmcinnes/umap,data-viz,,https://github.com/lmcinnes/umap,https://github.com/lmcinnes/umap,BSD-3-Clause,2017-07-02 01:11:17.000,2023-07-21 21:53:48.000000,2023-06-15 13:47:41,1687,15.0,701.0,126.0,253.0,399.0,321.0,6368,Uniform Manifold Approximation and Projection.,117.0,34,True,2022-04-13 21:19:42,0.5.3,26.0,umap-learn,conda-forge/umap-learn,,,,9950.0,9950.0,https://pypi.org/project/umap-learn,888325.0,920883.0,https://anaconda.org/conda-forge/umap-learn,2023-06-16 16:09:19.013,2083717.0,,,,,2.0,,,,,,,,,,,,,,,
141,Chainer,chainer/chainer,ml-frameworks,,https://github.com/chainer/chainer,https://github.com/chainer/chainer,MIT,2015-06-05 05:50:37.000,2023-06-16 19:17:58.452000,2022-10-17 02:18:00,30611,,1323.0,292.0,6586.0,12.0,2030.0,5819,A flexible framework of neural networks for deep learning.,325.0,34,True,2022-06-29 08:19:03,7.8.1.post1,100.0,chainer,conda-forge/chainer,,,,3078.0,3078.0,https://pypi.org/project/chainer,19137.0,19497.0,https://anaconda.org/conda-forge/chainer,2023-06-16 19:17:58.452,15154.0,,,,,2.0,,,,,,,,,,,,,,,
142,InterpretML,interpretml/interpret,interpretability,,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000,2023-08-03 08:04:15.000000,2023-08-03 07:56:06,2711,209.0,663.0,141.0,80.0,63.0,309.0,5630,Fit interpretable models. Explain blackbox machine learning.,38.0,34,True,2023-06-01 18:42:55,0.4.2,37.0,interpret,,,,['jupyter'],491.0,491.0,https://pypi.org/project/interpret,66793.0,66793.0,,,,,,,,1.0,,,,,,,,,,,,,,,
143,PyQtGraph,pyqtgraph/pyqtgraph,data-viz,,https://github.com/pyqtgraph/pyqtgraph,https://github.com/pyqtgraph/pyqtgraph,,2013-09-12 07:18:21.000,2023-08-03 13:57:23.000000,2023-07-27 14:06:08,3762,99.0,991.0,154.0,1488.0,324.0,852.0,3343,Fast data visualization and GUI tools for scientific / engineering applications.,257.0,34,False,2023-04-14 21:24:10,pyqtgraph-0.13.3,13.0,pyqtgraph,conda-forge/pyqtgraph,,,,7681.0,7681.0,https://pypi.org/project/pyqtgraph,120436.0,125970.0,https://anaconda.org/conda-forge/pyqtgraph,2023-06-16 13:19:32.302,437244.0,,,,,2.0,,,,,,,,,,,,,,,
144,rubrix,recognai/rubrix,nlp,,https://github.com/argilla-io/argilla,https://github.com/argilla-io/argilla,Apache-2.0,2021-04-28 14:37:42.000,2023-08-03 14:27:09.000000,2023-08-03 10:21:52,2341,615.0,218.0,22.0,2048.0,215.0,1108.0,2365,Argilla: the open-source data curation platform for LLMs.,60.0,34,True,2023-07-27 14:54:43,1.13.3,92.0,rubrix,conda-forge/rubrix,,,,1360.0,1360.0,https://pypi.org/project/rubrix,329.0,1581.0,https://anaconda.org/conda-forge/rubrix,2023-06-16 19:28:09.653,25049.0,,,,,2.0,,,12.0,,,,argilla-io/argilla,,,,,,,,
145,Ax,facebook/Ax,hyperopt,,https://github.com/facebook/Ax,https://github.com/facebook/Ax,MIT,2019-02-09 15:23:44.000,2023-08-02 22:06:57.000000,2023-08-02 19:51:36,2483,96.0,256.0,68.0,1193.0,25.0,530.0,2102,Adaptive Experimentation Platform.,149.0,34,True,2023-06-26 20:46:38,0.3.3,35.0,ax-platform,conda-forge/ax-platform,,,['pytorch'],518.0,518.0,https://pypi.org/project/ax-platform,133792.0,134236.0,https://anaconda.org/conda-forge/ax-platform,2023-06-27 14:38:12.082,11544.0,,,,,1.0,,,,,,,,,,,,,,,
146,PyVista,pyvista/pyvista,data-viz,,https://github.com/pyvista/pyvista,https://github.com/pyvista/pyvista,MIT,2017-05-31 18:01:42.000,2023-08-03 13:18:00.000000,2023-08-02 14:44:49,3696,167.0,349.0,31.0,2462.0,338.0,906.0,1905,3D plotting and mesh analysis through a streamlined interface for the Visualization Toolkit (VTK).,128.0,34,True,2023-06-30 16:23:12,0.40.0,61.0,pyvista,conda-forge/pyvista,,,['jupyter'],2092.0,2092.0,https://pypi.org/project/pyvista,133644.0,143524.0,https://anaconda.org/conda-forge/pyvista,2023-07-21 18:56:11.170,375087.0,,,,,2.0,755.0,,,,,,,,,,,,,,
147,Graphviz,xflr6/graphviz,data-viz,,https://github.com/xflr6/graphviz,https://github.com/xflr6/graphviz,MIT,2014-01-12 17:49:29.000,2023-07-22 10:06:58.000000,2023-07-22 10:06:51,1199,15.0,196.0,33.0,41.0,7.0,153.0,1427,Simple Python interface for Graphviz.,19.0,34,True,,,13.0,graphviz,anaconda/python-graphviz,,,,51267.0,51267.0,https://pypi.org/project/graphviz,8077193.0,8077706.0,https://anaconda.org/anaconda/python-graphviz,2023-06-16 13:23:51.228,39062.0,,,,,2.0,,,,,,,,,,,,,,,
148,Fiona,Toblerity/Fiona,geospatial-data,,https://github.com/Toblerity/Fiona,https://github.com/Toblerity/Fiona,BSD-3-Clause,2011-12-31 19:47:00.000,2023-08-02 14:19:31.000000,2023-08-02 14:19:30,1442,20.0,188.0,48.0,503.0,32.0,719.0,1058,Fiona reads and writes geographic data files.,68.0,34,True,2023-05-23 23:23:16,1.9.4.post1,46.0,fiona,conda-forge/fiona,,,,13931.0,13931.0,https://pypi.org/project/fiona,5633105.0,5686695.0,https://anaconda.org/conda-forge/fiona,2023-06-16 13:17:11.785,4769594.0,,,,,2.0,,,,,,,,,,,,,,,
149,NIPYPE,nipy/nipype,medical-data,,https://github.com/nipy/nipype,https://github.com/nipy/nipype,Apache-2.0,2010-07-22 17:06:49.000,2023-07-31 23:09:25.000000,2023-07-31 23:09:25,14769,56.0,484.0,50.0,2260.0,387.0,945.0,695,Workflows and interfaces for neuroimaging packages.,250.0,34,True,2022-09-01 22:11:24,1.8.4,46.0,nipype,conda-forge/nipype,,,,1644.0,1644.0,https://pypi.org/project/nipype,66523.0,73332.0,https://anaconda.org/conda-forge/nipype,2023-06-16 13:24:57.429,578798.0,,,,,2.0,,,,,,,,,,,,,,,
150,zipline,quantopian/zipline,financial-data,,https://github.com/quantopian/zipline,https://github.com/quantopian/zipline,Apache-2.0,2012-10-19 15:50:29.000,2023-07-17 16:46:23.000000,2020-10-14 16:36:49,6226,,4095.0,1003.0,1868.0,321.0,658.0,16358,"Zipline, a Pythonic Algorithmic Trading Library.",159.0,33,False,2020-10-05 15:43:07,1.4.1,13.0,zipline,conda-forge/zipline,,,,948.0,948.0,https://pypi.org/project/zipline,3803.0,4010.0,https://anaconda.org/conda-forge/zipline,2023-06-16 19:21:35.991,7245.0,,,,,1.0,,,,,,,,,,,,,,,
151,Prophet,facebook/prophet,time-series-data,,https://github.com/facebook/prophet,https://github.com/facebook/prophet,MIT,2016-11-16 01:50:08.000,2023-07-31 15:58:10.000000,2023-07-07 12:21:54,775,15.0,4337.0,424.0,423.0,356.0,1676.0,16191,Tool for producing high quality forecasts for time series data that has multiple seasonality with linear or non-linear..,168.0,33,True,2023-05-29 15:12:28,1.1.4,15.0,fbprophet,conda-forge/prophet,,,,,,https://pypi.org/project/fbprophet,987248.0,1020266.0,https://anaconda.org/conda-forge/prophet,2023-06-15 14:12:13.774,923842.0,,,,,1.0,1848.0,,,,,,,,,,,,,,
152,tensor2tensor,tensorflow/tensor2tensor,tensorflow-utils,,https://github.com/tensorflow/tensor2tensor,https://github.com/tensorflow/tensor2tensor,Apache-2.0,2017-06-15 16:57:39.000,2023-06-02 18:55:09.000000,2023-04-01 10:19:28,4379,,3225.0,463.0,671.0,575.0,672.0,13937,Library of deep learning models and datasets designed to make deep learning more accessible and accelerate ML research.,244.0,33,True,2020-06-17 16:10:01,1.15.7,75.0,tensor2tensor,,,,['tensorflow'],1396.0,1396.0,https://pypi.org/project/tensor2tensor,4717.0,4717.0,,,,,,,,1.0,,,,,,,,,,,,,,,
153,Lime,marcotcr/lime,interpretability,,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000,2023-08-01 18:30:38.000000,2021-07-29 23:17:25,531,,1696.0,264.0,113.0,78.0,535.0,10776,Lime: Explaining the predictions of any machine learning classifier.,62.0,33,False,2020-04-03 22:05:03,0.2.0.0,18.0,lime,conda-forge/lime,,,,4088.0,4088.0,https://pypi.org/project/lime,328773.0,330973.0,https://anaconda.org/conda-forge/lime,2023-06-16 13:18:57.655,176071.0,,,,,1.0,,,,,,,,,,,,,,,
154,Datasette,simonw/datasette,others,,https://github.com/simonw/datasette,https://github.com/simonw/datasette,Apache-2.0,2017-10-23 00:39:03.000,2023-08-02 13:28:45.000000,2023-07-26 18:52:57,2397,28.0,529.0,102.0,404.0,490.0,1117.0,8057,An open source multi-tool for exploring and publishing data.,75.0,33,True,2023-04-27 15:00:27,0.64.3,100.0,datasette,conda-forge/datasette,,,,1028.0,1028.0,https://pypi.org/project/datasette,29707.0,30565.0,https://anaconda.org/conda-forge/datasette,2023-06-16 19:25:39.949,24018.0,,,,,1.0,52.0,,,,,,,datasette,,,,,,,
155,tensorboardX,lanpa/tensorboardX,ml-experiments,,https://github.com/lanpa/tensorboardX,https://github.com/lanpa/tensorboardX,MIT,2017-06-13 13:54:19.000,2023-07-31 06:05:26.000000,2023-07-30 14:02:26,523,15.0,859.0,86.0,270.0,74.0,372.0,7658,"tensorboard for pytorch (and chainer, mxnet, numpy, ...).",80.0,33,True,2022-06-05 10:13:32,2.5,16.0,tensorboardX,conda-forge/tensorboardx,,,,32930.0,32930.0,https://pypi.org/project/tensorboardX,2242870.0,2272106.0,https://anaconda.org/conda-forge/tensorboardx,2023-07-30 23:09:19.892,1081572.0,,,,,2.0,398.0,,,,,,,,,,,,,,
156,NeMo,NVIDIA/NeMo,nlp,,https://github.com/NVIDIA/NeMo,https://github.com/NVIDIA/NeMo,Apache-2.0,2019-08-05 20:16:42.000,2023-08-03 13:52:05.000000,2023-08-02 23:17:53,5667,234.0,1635.0,161.0,4949.0,50.0,1639.0,7455,NeMo: a toolkit for conversational AI.,229.0,33,True,2023-07-13 20:42:56,1.19.1,43.0,nemo-toolkit,,,,['pytorch'],,,https://pypi.org/project/nemo-toolkit,37096.0,38238.0,,,,,,,,2.0,53719.0,,,,,,,,,,,,,,
157,PaddleSeg,PaddlePaddle/PaddleSeg,image,,https://github.com/PaddlePaddle/PaddleSeg,https://github.com/PaddlePaddle/PaddleSeg,Apache-2.0,2019-08-26 02:32:22.000,2023-08-03 06:05:01.000000,2023-08-02 02:52:12,2838,10.0,1526.0,87.0,1581.0,292.0,1547.0,7422,"Easy-to-use image segmentation library with awesome pre-trained model zoo, supporting wide-range of practical tasks in..",112.0,33,True,2023-04-11 13:27:26,2.8.0,18.0,paddleseg,,,,['paddle'],976.0,976.0,https://pypi.org/project/paddleseg,2490.0,2490.0,,,,,,,,2.0,,,,,,,,,,,,,,,
158,Tokenizers,huggingface/tokenizers,nlp,,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000,2023-07-31 12:35:25.000000,2023-07-31 12:35:24,1684,28.0,598.0,115.0,505.0,239.0,560.0,7320,Fast State-of-the-Art Tokenizers optimized for Research and Production.,75.0,33,True,2023-04-05 08:02:19,0.13.3,73.0,tokenizers,conda-forge/tokenizers,,,,67.0,67.0,https://pypi.org/project/tokenizers,10669350.0,10701175.0,https://anaconda.org/conda-forge/tokenizers,2023-06-16 19:20:53.569,1177526.0,,,,,2.0,27.0,,,,,,,,,,,,,,
159,PyOD,yzhao062/pyod,others,,https://github.com/yzhao062/pyod,https://github.com/yzhao062/pyod,BSD-2-Clause,2017-10-03 20:29:04.000,2023-07-19 11:57:07.000000,2023-07-16 10:19:01,1688,9.0,1257.0,147.0,200.0,163.0,143.0,7286,A Comprehensive and Scalable Python Library for Outlier Detection (Anomaly Detection).,48.0,33,True,2023-06-25 06:09:29,1.1.0,36.0,pyod,conda-forge/pyod,,,,2612.0,2612.0,https://pypi.org/project/pyod,569108.0,571070.0,https://anaconda.org/conda-forge/pyod,2023-06-26 04:46:35.290,76524.0,,,,,1.0,,,,,,,,,,,,,,,
160,Bayesian Optimization,fmfn/BayesianOptimization,hyperopt,,https://github.com/bayesian-optimization/BayesianOptimization,https://github.com/bayesian-optimization/BayesianOptimization,MIT,2014-06-06 08:18:56.000,2023-07-14 06:47:55.000000,2023-07-14 06:46:40,354,27.0,1396.0,133.0,121.0,12.0,305.0,6929,A Python implementation of global optimization with gaussian processes.,41.0,33,True,2023-04-25 21:59:23,1.4.3,13.0,bayesian-optimization,,,,,2005.0,2005.0,https://pypi.org/project/bayesian-optimization,199149.0,199150.0,,,,,,,,2.0,133.0,,,,,,bayesian-optimization/BayesianOptimization,,,,,,,,
161,Metaflow,Netflix/metaflow,ml-experiments,,https://github.com/Netflix/metaflow,https://github.com/Netflix/metaflow,Apache-2.0,2019-09-17 17:48:25.000,2023-08-03 06:49:01.000000,2023-07-27 15:30:59,742,66.0,608.0,269.0,952.0,231.0,308.0,6880,Build and manage real-life data science projects with ease!.,72.0,33,True,2023-07-17 14:03:16,2.9.11,91.0,metaflow,conda-forge/metaflow,,,,501.0,501.0,https://pypi.org/project/metaflow,125506.0,129320.0,https://anaconda.org/conda-forge/metaflow,2023-07-19 20:43:51.522,141133.0,,,,,2.0,,,,,,,,,,,,,,,
162,PML,KevinMusgrave/pytorch-metric-learning,pytorch-utils,,https://github.com/KevinMusgrave/pytorch-metric-learning,https://github.com/KevinMusgrave/pytorch-metric-learning,MIT,2019-10-23 17:20:35.000,2023-07-25 15:01:13.000000,2023-07-25 15:00:08,1165,52.0,612.0,66.0,122.0,45.0,419.0,5367,"The easiest way to use deep metric learning in your application. Modular, flexible, and extensible. Written in PyTorch.",38.0,33,True,2023-07-25 15:01:13,2.3.0,54.0,pytorch-metric-learning,metric-learning/pytorch-metric-learning,,,['pytorch'],819.0,819.0,https://pypi.org/project/pytorch-metric-learning,256677.0,256922.0,https://anaconda.org/metric-learning/pytorch-metric-learning,2023-06-16 19:17:36.446,10576.0,,,,,1.0,,,,,,,,,,,,,,,
163,ClearML,allegroai/clearml,ml-experiments,,https://github.com/allegroai/clearml,https://github.com/allegroai/clearml,Apache-2.0,2019-06-10 08:18:32.000,2023-08-01 09:19:47.000000,2023-07-31 18:34:13,2168,78.0,578.0,86.0,226.0,369.0,481.0,4591,"ClearML - Auto-Magical CI/CD to streamline your ML workflow. Experiment Manager, MLOps and Data-Management.",84.0,33,True,2023-08-01 09:19:47,1.12.1,86.0,clearml,,allegroai/trains,,,656.0,656.0,https://pypi.org/project/clearml,208420.0,209051.0,,,,https://hub.docker.com/r/allegroai/trains,2020-10-05 10:16:46.865671,,30180.0,2.0,1404.0,,,,,,,,,,,,,,
164,MLxtend,rasbt/mlxtend,sklearn-utils,,https://github.com/rasbt/mlxtend,https://github.com/rasbt/mlxtend,,2014-08-14 01:56:16.000,2023-08-03 13:05:49.000000,2023-07-14 23:18:16,1628,27.0,804.0,117.0,513.0,118.0,335.0,4478,A library of extension and helper modules for Pythons data analysis and machine learning libraries.,99.0,33,False,2023-04-02 18:57:58,0.22.0,27.0,mlxtend,conda-forge/mlxtend,,,['sklearn'],10045.0,10045.0,https://pypi.org/project/mlxtend,772846.0,776725.0,https://anaconda.org/conda-forge/mlxtend,2023-06-16 13:24:16.113,283234.0,,,,,1.0,,,,,,,,,,,,,,,
165,aim,aimhubio/aim,ml-experiments,,https://github.com/aimhubio/aim,https://github.com/aimhubio/aim,Apache-2.0,2019-05-31 18:25:07.000,2023-08-02 20:01:45.000000,2023-08-02 10:31:09,2382,158.0,241.0,45.0,2011.0,278.0,636.0,4062,"Aim An easy-to-use & supercharged open-source AI metadata tracker (experiment tracking, AI agents tracing).",64.0,33,True,2023-06-02 08:59:51,3.17.5,55.0,aim,conda-forge/aim,,,,283.0,283.0,https://pypi.org/project/aim,77987.0,79442.0,https://anaconda.org/conda-forge/aim,2023-06-16 19:26:46.894,36380.0,,,,,2.0,,,,,,,,,,,,,,,
