,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_monthly_downloads,updated_github_id,brew_id,apt_id,yum_id,maven_id,maven_url,snap_id,dnf_id,yay_id
151,MindsDB,mindsdb/mindsdb,ml-frameworks,,https://github.com/mindsdb/mindsdb,https://github.com/mindsdb/mindsdb,GPL-3.0,2018-08-02 17:56:45.000,2023-08-24 13:36:29.000000,2023-08-24 12:38:26,13806.0,1839.0,2218.0,375.0,3684.0,546.0,2604.0,17667.0,MindsDB connects AI models to databases.,748.0,33,False,2023-08-20 13:31:05,23.8.3.0,100.0,mindsdb,,,,['pytorch'],,,https://pypi.org/project/mindsdb,7775.0,7775.0,,,,,,,,2.0,,,,,,,,,,,,,,,
152,zipline,quantopian/zipline,financial-data,,https://github.com/quantopian/zipline,https://github.com/quantopian/zipline,Apache-2.0,2012-10-19 15:50:29.000,2023-07-17 16:46:23.000000,2020-10-14 16:36:49,6226.0,,4101.0,1004.0,1868.0,321.0,658.0,16408.0,"Zipline, a Pythonic Algorithmic Trading Library.",159.0,33,False,2020-10-05 15:43:07,1.4.1,13.0,zipline,conda-forge/zipline,,,,952.0,952.0,https://pypi.org/project/zipline,2887.0,3094.0,https://anaconda.org/conda-forge/zipline,2023-06-16 19:21:35.991,7275.0,,,,,1.0,,,,,,,,,,,,,,,
153,tensor2tensor,tensorflow/tensor2tensor,tensorflow-utils,,https://github.com/tensorflow/tensor2tensor,https://github.com/tensorflow/tensor2tensor,Apache-2.0,2017-06-15 16:57:39.000,2023-06-02 18:55:09.000000,2023-04-01 10:19:28,4379.0,,3235.0,463.0,671.0,575.0,672.0,14004.0,Library of deep learning models and datasets designed to make deep learning more accessible and accelerate ML research.,244.0,33,True,2020-06-17 16:10:01,1.15.7,75.0,tensor2tensor,,,,['tensorflow'],1403.0,1403.0,https://pypi.org/project/tensor2tensor,4082.0,4082.0,,,,,,,,1.0,,,,,,,,,,,,,,,
154,Lime,marcotcr/lime,interpretability,,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000,2023-08-01 18:30:38.000000,2021-07-29 23:17:25,531.0,,1697.0,264.0,113.0,79.0,535.0,10795.0,Lime: Explaining the predictions of any machine learning classifier.,62.0,33,False,2020-04-03 22:05:03,0.2.0.0,18.0,lime,conda-forge/lime,,,,4201.0,4201.0,https://pypi.org/project/lime,278639.0,280875.0,https://anaconda.org/conda-forge/lime,2023-06-16 13:18:57.655,178949.0,,,,,1.0,,,,,,,,,,,,,,,
155,OCRmyPDF,ocrmypdf/OCRmyPDF,ocr,,https://github.com/ocrmypdf/OCRmyPDF,https://github.com/ocrmypdf/OCRmyPDF,MPL-2.0,2013-12-20 08:26:28.000,2023-08-22 21:42:02.000000,2023-08-22 08:25:57,3462.0,47.0,739.0,133.0,147.0,103.0,890.0,9617.0,"OCRmyPDF adds an OCR text layer to scanned PDF files, allowing them to be searched.",85.0,33,True,2023-08-12 09:53:50,14.4.0,46.0,ocrmypdf,conda-forge/ocrmypdf,,,,588.0,588.0,https://pypi.org/project/ocrmypdf,40603.0,42517.0,https://anaconda.org/conda-forge/ocrmypdf,2023-06-16 19:24:58.228,54587.0,,,,,1.0,95.0,,,,,,,ocrmypdf,ocrmypdf,,,,,,
156,TPOT,EpistasisLab/tpot,hyperopt,,https://github.com/EpistasisLab/tpot,https://github.com/EpistasisLab/tpot,LGPL-3.0,2015-11-03 21:08:40.000,2023-08-15 22:49:07.495000,2023-08-15 18:20:37,2422.0,6.0,1504.0,290.0,423.0,270.0,623.0,9195.0,A Python Automated Machine Learning tool that optimizes machine learning pipelines using genetic programming.,116.0,33,False,2023-08-15 18:21:39,0.12.1,29.0,tpot,conda-forge/tpot,,,['sklearn'],2290.0,2290.0,https://pypi.org/project/tpot,36088.0,42142.0,https://anaconda.org/conda-forge/tpot,2023-08-15 22:49:07.495,230076.0,,,,,1.0,,,,,,,,,,,,,,,
157,tensorboardX,lanpa/tensorboardX,ml-experiments,,https://github.com/lanpa/tensorboardX,https://github.com/lanpa/tensorboardX,MIT,2017-06-13 13:54:19.000,2023-08-20 16:29:43.490000,2023-08-20 11:58:59,525.0,15.0,854.0,86.0,271.0,72.0,375.0,7671.0,"tensorboard for pytorch (and chainer, mxnet, numpy, ...).",81.0,33,True,2022-06-05 10:13:32,2.5,17.0,tensorboardX,conda-forge/tensorboardx,,,,33615.0,33615.0,https://pypi.org/project/tensorboardX,2434510.0,2464023.0,https://anaconda.org/conda-forge/tensorboardx,2023-08-20 16:29:43.490,1091821.0,,,,,2.0,398.0,,,,,,,,,,,,,,
158,PaddleSeg,PaddlePaddle/PaddleSeg,image,,https://github.com/PaddlePaddle/PaddleSeg,https://github.com/PaddlePaddle/PaddleSeg,Apache-2.0,2019-08-26 02:32:22.000,2023-08-23 06:16:56.000000,2023-08-18 01:59:56,2842.0,13.0,1534.0,87.0,1590.0,302.0,1565.0,7494.0,"Easy-to-use image segmentation library with awesome pre-trained model zoo, supporting wide-range of practical tasks in..",115.0,33,True,2023-04-11 13:27:26,2.8.0,18.0,paddleseg,,,,['paddle'],991.0,991.0,https://pypi.org/project/paddleseg,2067.0,2067.0,,,,,,,,2.0,,,,,,,,,,,,,,,
159,PyOD,yzhao062/pyod,others,,https://github.com/yzhao062/pyod,https://github.com/yzhao062/pyod,BSD-2-Clause,2017-10-03 20:29:04.000,2023-07-19 11:57:07.000000,2023-07-16 10:19:01,1688.0,8.0,1264.0,146.0,200.0,166.0,143.0,7337.0,A Comprehensive and Scalable Python Library for Outlier Detection (Anomaly Detection).,48.0,33,True,2023-06-25 06:09:29,1.1.0,36.0,pyod,conda-forge/pyod,,,,2699.0,2699.0,https://pypi.org/project/pyod,570921.0,572942.0,https://anaconda.org/conda-forge/pyod,2023-06-26 04:46:35.290,78853.0,,,,,2.0,,,,,,,,,,,,,,,
160,Activeloop,activeloopai/Hub,data-pipelines,,https://github.com/activeloopai/deeplake,https://github.com/activeloopai/deeplake,MPL-2.0,2019-08-09 06:17:59.000,2023-08-24 14:04:43.000000,2023-08-24 02:17:54,7994.0,470.0,507.0,81.0,2088.0,48.0,383.0,6737.0,"Database for AI. Store Vectors, Images, Texts, Videos, etc. Use with LLMs/LangChain. Store, query, version, &..",117.0,33,True,2023-08-15 20:23:48,3.6.19,100.0,hub,,,,,1660.0,1660.0,https://pypi.org/project/hub,4594.0,4594.0,,,,,,,,2.0,,,,,,,activeloopai/deeplake,,,,,,,,
161,H2O-3,h2oai/h2o-3,distributed-ml,,https://github.com/h2oai/h2o-3,https://github.com/h2oai/h2o-3,Apache-2.0,2014-03-03 16:08:07.000,2023-08-24 13:32:57.000000,2023-08-22 16:14:52,32054.0,111.0,1934.0,390.0,6595.0,2642.0,6392.0,6451.0,"H2O is an Open Source, Distributed, Fast & Scalable Machine Learning Platform: Deep Learning, Gradient Boosting (GBM)..",245.0,33,True,,,,h2o,,,,,10.0,10.0,https://pypi.org/project/h2o,349223.0,349223.0,,,,,,,,2.0,,,,,,,,,,,,,,,
162,DEAP,deap/deap,distributed-ml,,https://github.com/DEAP/deap,https://github.com/DEAP/deap,LGPL-3.0,2014-05-21 20:07:39.000,2023-07-28 00:22:03.000000,2023-07-28 00:16:45,2332.0,76.0,1052.0,191.0,226.0,220.0,275.0,5240.0,Distributed Evolutionary Algorithms in Python.,87.0,33,False,,,6.0,deap,conda-forge/deap,,,,3850.0,3850.0,https://pypi.org/project/deap,193521.0,203002.0,https://anaconda.org/conda-forge/deap,2023-07-21 14:58:59.700,322355.0,,,,,2.0,,,,,,,,,,,,,,,
163,ClearML,allegroai/clearml,ml-experiments,,https://github.com/allegroai/clearml,https://github.com/allegroai/clearml,Apache-2.0,2019-06-10 08:18:32.000,2023-08-24 10:55:12.000000,2023-08-24 10:55:05,2184.0,68.0,585.0,87.0,227.0,363.0,497.0,4652.0,"ClearML - Auto-Magical CI/CD to streamline your ML workflow. Experiment Manager, MLOps and Data-Management.",84.0,33,True,2023-08-11 22:49:06,1.12.2,87.0,clearml,,allegroai/trains,,,680.0,680.0,https://pypi.org/project/clearml,224217.0,224849.0,,,,https://hub.docker.com/r/allegroai/trains,2020-10-05 10:16:46.865671,,30180.0,2.0,1483.0,,,,,,,,,,,,,,
164,aim,aimhubio/aim,ml-experiments,,https://github.com/aimhubio/aim,https://github.com/aimhubio/aim,Apache-2.0,2019-05-31 18:25:07.000,2023-08-24 13:43:27.000000,2023-08-24 13:10:10,2395.0,113.0,246.0,46.0,2026.0,280.0,637.0,4141.0,"Aim An easy-to-use & supercharged open-source AI metadata tracker (experiment tracking, AI agents tracing).",65.0,33,True,2023-06-02 08:59:51,3.17.5,55.0,aim,conda-forge/aim,,,,296.0,296.0,https://pypi.org/project/aim,122167.0,123650.0,https://anaconda.org/conda-forge/aim,2023-06-16 19:26:46.894,37097.0,,,,,2.0,,,,,,,,,,,,,,,
165,tensorflow-probability,tensorflow/probability,probabilistics,,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000,2023-08-23 16:56:17.000000,2023-08-23 16:56:15,11946.0,46.0,1016.0,170.0,451.0,568.0,726.0,3962.0,Probabilistic reasoning and statistical analysis in TensorFlow.,480.0,33,True,2023-08-04 17:50:20,0.21.0,47.0,tensorflow-probability,conda-forge/tensorflow-probability,,,['tensorflow'],,,https://pypi.org/project/tensorflow-probability,1245910.0,1249598.0,https://anaconda.org/conda-forge/tensorflow-probability,2023-07-23 10:45:53.935,110659.0,,,,,1.0,,,,,,,,,,,,,,,
166,ART,Trusted-AI/adversarial-robustness-toolbox,adversarial,,https://github.com/Trusted-AI/adversarial-robustness-toolbox,https://github.com/Trusted-AI/adversarial-robustness-toolbox,MIT,2018-03-15 14:40:43.000,2023-08-24 09:35:42.000000,2023-08-20 21:54:19,11656.0,164.0,1005.0,97.0,1226.0,100.0,722.0,3910.0,"Adversarial Robustness Toolbox (ART) - Python Library for Machine Learning Security - Evasion, Poisoning, Extraction,..",132.0,33,True,2023-08-20 22:36:39,1.15.1,52.0,adversarial-robustness-toolbox,conda-forge/adversarial-robustness-toolbox,,,,406.0,406.0,https://pypi.org/project/adversarial-robustness-toolbox,41647.0,42481.0,https://anaconda.org/conda-forge/adversarial-robustness-toolbox,2023-08-21 01:02:57.756,30859.0,,,,,1.0,,,,,,,,,,,,,,,
167,VisPy,vispy/vispy,data-viz,,https://github.com/vispy/vispy,https://github.com/vispy/vispy,,2013-03-21 18:43:22.000,2023-08-21 15:28:48.000000,2023-07-17 15:51:35,7263.0,43.0,592.0,118.0,1129.0,298.0,1094.0,3103.0,High-performance interactive 2D/3D data visualization library.,187.0,33,False,2023-05-17 15:53:12,0.13.0,33.0,vispy,conda-forge/vispy,,,['jupyter'],1224.0,1224.0,https://pypi.org/project/vispy,83970.0,90001.0,https://anaconda.org/conda-forge/vispy,2023-06-16 13:22:11.969,421737.0,,,,,2.0,,,,vispy,https://www.npmjs.com/package/vispy,7.0,,,,,,,,,
168,datashader,holoviz/datashader,data-viz,,https://github.com/holoviz/datashader,https://github.com/holoviz/datashader,BSD-3-Clause,2015-12-23 18:02:20.000,2023-08-17 12:55:00.403000,2023-08-17 08:45:48,1464.0,39.0,353.0,94.0,706.0,127.0,432.0,3047.0,Quickly and accurately render even the largest data.,53.0,33,True,2023-08-17 10:44:40,0.15.2,32.0,datashader,conda-forge/datashader,,,,2786.0,2786.0,https://pypi.org/project/datashader,74814.0,91479.0,https://anaconda.org/conda-forge/datashader,2023-08-17 12:55:00.403,649944.0,,,,,2.0,,,,,,,,,,,,,,,
169,BoTorch,pytorch/botorch,hyperopt,,https://github.com/pytorch/botorch,https://github.com/pytorch/botorch,MIT,2018-07-30 23:59:57.000,2023-08-24 12:34:46.000000,2023-08-23 23:35:08,1647.0,104.0,321.0,52.0,1379.0,47.0,369.0,2716.0,Bayesian optimization in PyTorch.,100.0,33,True,2023-08-10 22:11:42,0.9.2,38.0,botorch,conda-forge/botorch,,,['pytorch'],644.0,644.0,https://pypi.org/project/botorch,197374.0,199624.0,https://anaconda.org/conda-forge/botorch,2023-08-11 23:47:35.517,81004.0,,,,,1.0,,,,,,,,,,,,,,,
170,scikit-optimize,scikit-optimize/scikit-optimize,hyperopt,,https://github.com/scikit-optimize/scikit-optimize,https://github.com/scikit-optimize/scikit-optimize,BSD-3-Clause,2016-03-20 21:10:54.000,2023-07-23 16:37:56.000000,2021-10-12 13:32:38,1570.0,,481.0,64.0,530.0,246.0,391.0,2647.0,Sequential model-based optimization with a `scipy.optimize` interface.,76.0,33,False,2021-10-12 15:33:19,0.9.0,23.0,scikit-optimize,conda-forge/scikit-optimize,,,,4661.0,4661.0,https://pypi.org/project/scikit-optimize,567447.0,576539.0,https://anaconda.org/conda-forge/scikit-optimize,2023-06-16 13:23:01.487,663758.0,,,,,1.0,,,,,,,,,,,,,,,
171,tslearn,tslearn-team/tslearn,time-series-data,,https://github.com/tslearn-team/tslearn,https://github.com/tslearn-team/tslearn,BSD-2-Clause,2017-05-04 13:08:13.000,2023-08-21 16:01:42.662000,2023-08-21 13:21:15,1615.0,13.0,311.0,59.0,166.0,108.0,191.0,2568.0,A machine learning toolkit dedicated to time-series data.,43.0,33,True,2023-08-21 13:24:24,0.6.2,24.0,tslearn,conda-forge/tslearn,,,['sklearn'],933.0,933.0,https://pypi.org/project/tslearn,271437.0,301803.0,https://anaconda.org/conda-forge/tslearn,2023-08-21 16:01:42.662,1153913.0,,,,,1.0,,,,,,,,,,,,,,,
172,hdbscan,scikit-learn-contrib/hdbscan,others,,https://github.com/scikit-learn-contrib/hdbscan,https://github.com/scikit-learn-contrib/hdbscan,BSD-3-Clause,2015-04-22 13:32:37.000,2023-08-24 10:24:17.396000,2023-08-21 14:59:32,990.0,25.0,430.0,55.0,130.0,316.0,163.0,2512.0,A high performance implementation of HDBSCAN clustering.,84.0,33,True,2023-07-18 17:50:51,0.8.33,46.0,hdbscan,conda-forge/hdbscan,,,['sklearn'],2528.0,2528.0,https://pypi.org/project/hdbscan,525493.0,574571.0,https://anaconda.org/conda-forge/hdbscan,2023-08-24 10:24:17.396,1668674.0,,,,,2.0,,,,,,,,,,,,,,,
173,Lifelines,CamDavidsonPilon/lifelines,medical-data,,https://github.com/CamDavidsonPilon/lifelines,https://github.com/CamDavidsonPilon/lifelines,MIT,2013-08-28 00:16:42.000,2023-07-21 00:20:21.000000,2023-07-21 00:20:21,2255.0,14.0,520.0,70.0,474.0,249.0,670.0,2158.0,Survival analysis in Python.,111.0,33,True,2023-05-01 16:15:35,0.27.7,100.0,lifelines,conda-forge/lifelines,,,,1777.0,1777.0,https://pypi.org/project/lifelines,342286.0,345575.0,https://anaconda.org/conda-forge/lifelines,2023-06-16 13:24:15.529,282909.0,,,,,2.0,,,,,,,,,,,,,,,
174,PennyLane,PennyLaneAI/PennyLane,others,,https://github.com/PennyLaneAI/pennylane,https://github.com/PennyLaneAI/pennylane,Apache-2.0,2018-04-17 16:45:42.000,2023-08-24 14:32:58.000000,2023-08-23 19:30:28,3546.0,201.0,474.0,53.0,3518.0,208.0,778.0,1866.0,PennyLane is a cross-platform Python library for differentiable programming of quantum computers. Train a quantum..,143.0,33,True,2023-08-02 15:36:16,0.31.1,48.0,pennylane,conda-forge/pennylane,,,,603.0,603.0,https://pypi.org/project/pennylane,38454.0,39472.0,https://anaconda.org/conda-forge/pennylane,2023-06-30 17:57:03.243,21372.0,,,,,2.0,70.0,,,,,,,,,,,,,,
175,Wand,emcconville/wand,image,,https://github.com/emcconville/wand,https://github.com/emcconville/wand,MIT,2011-09-30 21:36:38.000,2023-06-16 20:29:18.000000,2023-06-16 20:29:14,1824.0,6.0,192.0,28.0,205.0,19.0,380.0,1306.0,The ctypes-based simple ImageMagick binding for Python.,102.0,33,True,2023-01-05 13:25:52,0.6.11,23.0,wand,conda-forge/wand,,,,16898.0,16898.0,https://pypi.org/project/wand,734426.0,735401.0,https://anaconda.org/conda-forge/wand,2023-06-16 16:16:46.218,28330.0,,,,,2.0,22000.0,,,,,,,,,,,,,,
176,cartopy,SciTools/cartopy,data-viz,,https://github.com/SciTools/cartopy,https://github.com/SciTools/cartopy,LGPL-3.0,2012-08-03 07:43:59.000,2023-08-23 10:53:37.000000,2023-08-22 14:23:11,2867.0,91.0,344.0,57.0,1075.0,275.0,889.0,1254.0,Cartopy - a cartographic python library with matplotlib support.,124.0,33,False,2023-08-05 00:46:57,0.22.0,24.0,cartopy,conda-forge/cartopy,,,,3649.0,3649.0,https://pypi.org/project/cartopy,81120.0,161341.0,https://anaconda.org/conda-forge/cartopy,2023-08-09 21:12:28.547,3128620.0,,,,,2.0,,,,,,,,,,,,,,,
177,petl,petl-developers/petl,data-pipelines,,https://github.com/petl-developers/petl,https://github.com/petl-developers/petl,MIT,2011-08-19 09:51:03.000,2023-08-22 16:47:24.412000,2023-08-22 15:22:53,1280.0,6.0,187.0,49.0,202.0,81.0,371.0,1149.0,Python Extract Transform and Load Tables of Data.,63.0,33,True,2023-08-22 15:25:38,1.7.14,46.0,petl,conda-forge/petl,,http://petl.readthedocs.org,,3437.0,3437.0,https://pypi.org/project/petl,829993.0,835386.0,https://anaconda.org/conda-forge/petl,2023-08-22 16:47:24.412,204962.0,,,,,2.0,,,,,,,,,,,,,,,
178,igraph,igraph/python-igraph,graph,,https://github.com/igraph/python-igraph,https://github.com/igraph/python-igraph,GPL-2.0,2015-01-08 23:55:16.000,2023-08-20 16:39:00.000000,2023-08-20 16:38:57,2649.0,73.0,239.0,34.0,184.0,41.0,466.0,1145.0,Python interface for igraph.,71.0,33,False,2023-07-13 14:24:44,0.10.6,23.0,python-igraph,conda-forge/igraph,,,,2131.0,2131.0,https://pypi.org/project/python-igraph,255289.0,274769.0,https://anaconda.org/conda-forge/igraph,2023-07-15 16:20:54.682,448512.0,,,,,1.0,561794.0,,,,,,,,,,,,,,
179,Fiona,Toblerity/Fiona,geospatial-data,,https://github.com/Toblerity/Fiona,https://github.com/Toblerity/Fiona,BSD-3-Clause,2011-12-31 19:47:00.000,2023-08-17 22:07:35.000000,2023-08-17 22:07:05,1445.0,6.0,190.0,48.0,505.0,33.0,719.0,1067.0,Fiona reads and writes geographic data files.,69.0,33,True,2023-05-23 23:23:16,1.9.4.post1,46.0,fiona,conda-forge/fiona,,,,14243.0,14243.0,https://pypi.org/project/fiona,5727334.0,5781645.0,https://anaconda.org/conda-forge/fiona,2023-06-16 13:17:11.785,4833729.0,,,,,2.0,,,,,,,,,,,,,,,
180,Nilearn,nilearn/nilearn,medical-data,,https://github.com/nilearn/nilearn,https://github.com/nilearn/nilearn,,2011-01-09 19:02:23.000,2023-08-24 13:42:18.000000,2023-08-24 13:42:18,9997.0,135.0,511.0,72.0,2089.0,267.0,1566.0,1033.0,Machine learning for NeuroImaging in Python.,224.0,33,False,2023-04-28 09:19:30,0.10.1,21.0,nilearn,conda-forge/nilearn,,,['sklearn'],2495.0,2495.0,https://pypi.org/project/nilearn,26185.0,28946.0,https://anaconda.org/conda-forge/nilearn,2023-06-16 13:17:38.098,239811.0,,,,,2.0,136.0,,,,,,,,,,,,,,
181,Hail,hail-is/hail,medical-data,,https://github.com/hail-is/hail,https://github.com/hail-is/hail,MIT,2015-10-27 20:55:42.000,2023-08-24 13:50:54.000000,2023-08-24 02:29:54,10935.0,213.0,223.0,58.0,11353.0,69.0,2061.0,885.0,Cloud-native genomic dataframes and batch computing.,90.0,33,True,2023-07-27 23:39:57,0.2.120,100.0,hail,,,,['spark'],109.0,109.0,https://pypi.org/project/hail,18483.0,18483.0,,,,,,,,2.0,,,,,,,,,,,,,,,
182,InsightFace,deepinsight/insightface,image,,https://github.com/deepinsight/insightface,https://github.com/deepinsight/insightface,,2017-09-01 00:36:51.000,2023-08-22 08:27:14.000000,2023-08-22 08:27:14,2276.0,30.0,4577.0,486.0,147.0,933.0,1326.0,17509.0,State-of-the-art 2D and 3D Face Analysis Project.,57.0,32,False,2023-04-02 07:43:27,0.7,1.0,insightface,,,,['mxnet'],699.0,699.0,https://pypi.org/project/insightface,292186.0,378551.0,,,,,,,,2.0,345461.0,,,,,,,,,,,,,,
183,Coqui TTS,coqui-ai/TTS,audio,,https://github.com/coqui-ai/TTS,https://github.com/coqui-ai/TTS,MPL-2.0,2020-05-20 15:45:28.000,2023-08-24 04:50:34.000000,2023-08-14 19:04:44,4390.0,98.0,1811.0,181.0,545.0,27.0,642.0,14340.0,"- a deep learning toolkit for Text-to-Speech, battle-tested in research and production.",139.0,32,True,2023-08-13 10:22:48,0.16.3,67.0,tts,conda-forge/tts,,,"['pytorch', 'tensorflow']",,,https://pypi.org/project/tts,33490.0,77368.0,https://anaconda.org/conda-forge/tts,2023-06-16 19:27:41.222,9482.0,,,,,2.0,1259963.0,,,,,,,,,,,,,,
184,PaddleHub,PaddlePaddle/PaddleHub,others,,https://github.com/PaddlePaddle/PaddleHub,https://github.com/PaddlePaddle/PaddleHub,Apache-2.0,2018-12-21 06:00:48.000,2023-07-06 21:38:18.000000,2023-03-28 11:49:55,2665.0,,2051.0,185.0,1000.0,572.0,696.0,12089.0,"Awesome pre-trained models toolkit based on PaddlePaddle. (400+ models including Image, Text, Audio, Video and Cross-..",68.0,32,True,2022-11-28 08:29:05,2.3.1,29.0,paddlehub,,,,['paddle'],1357.0,1357.0,https://pypi.org/project/paddlehub,4311.0,4323.0,,,,,,,,2.0,664.0,,,,,,,,,,,,,,
185,Turi Create,apple/turicreate,ml-frameworks,,https://github.com/apple/turicreate,https://github.com/apple/turicreate,BSD-3-Clause,2017-12-01 00:42:04.000,2023-05-27 00:04:03.000000,2021-11-29 19:55:31,1571.0,,1126.0,347.0,1682.0,498.0,1294.0,11059.0,Turi Create simplifies the development of custom machine learning models.,86.0,32,False,2020-09-30 22:44:07,6.4.1,30.0,turicreate,,,,,357.0,357.0,https://pypi.org/project/turicreate,30254.0,30388.0,,,,,,,,3.0,9144.0,,,,,,,,,,,,,,
186,glfw,glfw/glfw,image,,https://github.com/glfw/glfw,https://github.com/glfw/glfw,Zlib,2013-04-18 15:24:53.000,2023-08-24 11:56:38.000000,2023-06-01 18:12:56,4638.0,3.0,4047.0,387.0,640.0,499.0,1235.0,11027.0,"A multi-platform library for OpenGL, OpenGL ES, Vulkan, window and input.",188.0,32,False,2022-07-22 13:50:50,3.3.8,19.0,glfw,conda-forge/glfw,,,,11.0,11.0,https://pypi.org/project/glfw,178727.0,214603.0,https://anaconda.org/conda-forge/glfw,2023-06-16 16:13:39.833,143205.0,,,,,2.0,3355745.0,,,,,,,,,,,,,,
187,Metaflow,Netflix/metaflow,ml-experiments,,https://github.com/Netflix/metaflow,https://github.com/Netflix/metaflow,Apache-2.0,2019-09-17 17:48:25.000,2023-08-24 11:41:42.000000,2023-08-09 00:08:33,743.0,40.0,609.0,269.0,959.0,235.0,308.0,6927.0,Build and manage real-life data science projects with ease!.,72.0,32,True,2023-07-17 14:03:16,2.9.11,91.0,metaflow,conda-forge/metaflow,,,,512.0,512.0,https://pypi.org/project/metaflow,168434.0,172345.0,https://anaconda.org/conda-forge/metaflow,2023-07-19 20:43:51.522,144726.0,,,,,2.0,,,,,,,,,,,,,,,
188,DeepPavlov,deepmipt/DeepPavlov,nlp,,https://github.com/deeppavlov/DeepPavlov,https://github.com/deeppavlov/DeepPavlov,Apache-2.0,2017-11-17 14:35:29.000,2023-08-24 05:53:59.000000,2023-08-17 07:21:00,2693.0,13.0,1105.0,210.0,1030.0,18.0,611.0,6327.0,An open source library for deep learning end-to-end dialog systems and chatbots.,76.0,32,True,2023-08-17 07:23:20,1.3.0,60.0,deeppavlov,,,,['tensorflow'],355.0,355.0,https://pypi.org/project/deeppavlov,7624.0,7624.0,,,,,,,,2.0,,,,,,,deeppavlov/DeepPavlov,,,,,,,,
189,skorch,skorch-dev/skorch,ml-frameworks,,https://github.com/skorch-dev/skorch,https://github.com/skorch-dev/skorch,BSD-3-Clause,2017-07-18 00:13:54.000,2023-08-23 09:48:02.000000,2023-08-18 12:54:59,1069.0,20.0,347.0,83.0,508.0,47.0,442.0,5275.0,A scikit-learn compatible neural network library that wraps PyTorch.,59.0,32,True,2023-06-26 15:29:37,0.14.0,14.0,skorch,conda-forge/skorch,,,"['pytorch', 'sklearn']",934.0,934.0,https://pypi.org/project/skorch,69405.0,91521.0,https://anaconda.org/conda-forge/skorch,2023-08-08 10:23:25.251,774066.0,,,,,3.0,,,,,,,,,,,,,,,
190,River,online-ml/river,others,,https://github.com/online-ml/river,https://github.com/online-ml/river,BSD-3-Clause,2019-01-24 15:18:26.000,2023-08-09 21:36:17.000000,2023-08-09 21:35:56,3729.0,97.0,473.0,82.0,501.0,13.0,432.0,4369.0,Online machine learning in Python.,103.0,32,True,2023-06-27 09:20:33,0.18.0,11.0,river,conda-forge/river,,,,346.0,346.0,https://pypi.org/project/river,14724.0,16437.0,https://anaconda.org/conda-forge/river,2023-06-16 19:25:37.799,47988.0,,,,,2.0,,,,,,,,,,,,,,,
191,TensorFlow Datasets,tensorflow/datasets,tensorflow-utils,,https://github.com/tensorflow/datasets,https://github.com/tensorflow/datasets,Apache-2.0,2018-09-10 21:27:22.000,2023-08-24 14:32:21.000000,2023-08-24 09:19:44,5983.0,142.0,1400.0,112.0,3961.0,388.0,685.0,3980.0,"TFDS is a collection of datasets ready to use with TensorFlow, Jax, ...",291.0,32,True,2023-04-13 11:21:10,4.9.2,30.0,tensorflow-datasets,conda-forge/tensorflow-datasets,,,['tensorflow'],,,https://pypi.org/project/tensorflow-datasets,1762098.0,1762910.0,https://anaconda.org/conda-forge/tensorflow-datasets,2023-06-16 19:25:46.849,21934.0,,,,,2.0,,,,,,,,,,,,,,,
192,Core ML Tools,apple/coremltools,model-serialisation,,https://github.com/apple/coremltools,https://github.com/apple/coremltools,BSD-3-Clause,2017-06-30 07:39:02.000,2023-08-22 23:19:43.000000,2023-08-18 20:34:49,1071.0,32.0,514.0,116.0,752.0,221.0,980.0,3580.0,"Core ML tools contain supporting tools for Core ML model conversion, editing, and validation.",155.0,32,True,2023-04-03 16:26:24,6.3,34.0,coremltools,conda-forge/coremltools,,,,3287.0,3287.0,https://pypi.org/project/coremltools,158432.0,160044.0,https://anaconda.org/conda-forge/coremltools,2023-06-16 19:23:14.592,51218.0,,,,,2.0,7574.0,,,,,,,,,,,,,,
193,implicit,benfred/implicit,recommender-systems,,https://github.com/benfred/implicit,https://github.com/benfred/implicit,MIT,2016-04-17 03:45:23.000,2023-08-23 21:46:04.000000,2023-08-23 21:36:21,427.0,16.0,576.0,81.0,221.0,80.0,384.0,3243.0,Fast Python Collaborative Filtering for Implicit Feedback Datasets.,34.0,32,True,2023-06-13 05:27:17,0.7.0,15.0,implicit,conda-forge/implicit,,,,1081.0,1081.0,https://pypi.org/project/implicit,133021.0,147891.0,https://anaconda.org/conda-forge/implicit,2023-07-25 23:46:06.092,519489.0,,,,,1.0,542.0,,,,,,,,,,,,,,
